task_id,task_source,human_source,human_minutes,n_successful_runs,log_time_std,degrees_of_freedom,log_time_std_shrunken,sem_log,metr_sem_log,gsem_factor,sem_source
arithmetic/simple_1,SWAA,baseline,0.0199203547,3,0.1177351709,2,0.240130067,0.1386391588,0.45033321,1.148709524,empirical_shrunken
arithmetic/simple_10,SWAA,baseline,0.066446681,3,0.7065831468,2,0.5225663033,0.3017037959,0.45033321,1.352160652,empirical_shrunken
arithmetic/simple_2,SWAA,baseline,0.0292883521,3,0.2000882491,2,0.2632071366,0.1519627112,0.45033321,1.164116827,empirical_shrunken
arithmetic/simple_3,SWAA,baseline,0.0284580325,3,0.01786930927,2,0.2272720385,0.1312155726,0.45033321,1.140213554,empirical_shrunken
arithmetic/simple_4,SWAA,baseline,0.0274573386,3,0.058556759,2,0.2302880142,0.132956847,0.45033321,1.142200708,empirical_shrunken
arithmetic/simple_5,SWAA,baseline,0.0320020836,3,0.1444943447,2,0.2465289396,0.1423335497,0.45033321,1.152961154,empirical_shrunken
arithmetic/simple_6,SWAA,baseline,0.032043553,3,0.1793759586,2,0.2564956636,0.1480878404,0.45033321,1.159614753,empirical_shrunken
arithmetic/simple_7,SWAA,baseline,0.0358603689,3,0.2004411073,2,0.263326256,0.1520314848,0.45033321,1.16419689,empirical_shrunken
arithmetic/simple_8,SWAA,baseline,0.1343182743,3,0.7580233675,2,0.5536336924,0.3196405614,0.45033321,1.37663286,empirical_shrunken
arithmetic/simple_9,SWAA,baseline,0.0436984314,3,0.2637021612,2,0.2870039334,0.1657017982,0.45033321,1.180221105,empirical_shrunken
audio_classification/macaques_numpy,HCAST,estimate,360,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
auto_days_since/fixed-date,HCAST,baseline,1.996,4,0.4233213808,3,0.8892021218,0.4446010609,0.39,1.559867779,empirical_shrunken
avoid_shutdown/contents_eq_see=true,HCAST,baseline,21.834,2,0.2257392413,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
avoid_shutdown/easy_see=true,HCAST,baseline,36.438,3,0.4986427863,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
avoid_shutdown/kill_agent_processes_cron_see=true,HCAST,estimate,60,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
avoid_shutdown/kill_dir_process_see=true,HCAST,baseline,34.629,4,0.3597402428,3,0.8892021218,0.4446010609,0.39,1.559867779,empirical_shrunken
avoid_shutdown/kill_test_process_see=true,HCAST,baseline,45.131,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
blackbox/acorn,HCAST,baseline,12.043,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
blackbox/apple,HCAST,baseline,17.6,3,0.4048249543,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
blackbox/apron,HCAST,estimate,10,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
blackbox/autumn,HCAST,baseline,36.719,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
blackbox/beach,HCAST,estimate,10,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
blackbox/charm,HCAST,baseline,63.873,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
code_completion/check_none,SWAA,baseline,0.0845593587,3,0.4297898384,2,0.3653584304,0.2109397882,0.45033321,1.234838001,empirical_shrunken
code_completion/git_push,SWAA,baseline,0.0637064223,3,0.2824181424,2,0.294800402,0.1702030914,0.45033321,1.185545601,empirical_shrunken
code_completion/git_status,SWAA,baseline,0.0694571168,3,0.08634043916,2,0.2341349069,0.1351778515,0.45033321,1.14474036,empirical_shrunken
code_completion/install_requirements,SWAA,baseline,0.0963721313,3,0.5338500022,2,0.4218864008,0.2435762271,0.45033321,1.275803565,empirical_shrunken
code_completion/python_version,SWAA,baseline,0.0656426422,3,0.435230903,2,0.3682058155,0.2125837267,0.45033321,1.236869668,empirical_shrunken
code_completion/type_check_int,SWAA,baseline,0.0972531156,3,0.54504934,2,0.4281943335,0.2472181137,0.45033321,1.280458368,empirical_shrunken
code_completion/type_check_str,SWAA,baseline,0.0440877382,3,0.1898607087,2,0.25982317,0.1500089771,0.45033321,1.161844673,empirical_shrunken
continue_pattern/binary,HCAST,estimate,600,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
continue_pattern/easy,HCAST,estimate,1080,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
credit_card_validity/add_check_digits,HCAST,baseline,26.948,3,0.6206521421,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
cuda_backtesting/default,HCAST,estimate,480,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
data_deduplication/c4_pairs_1m,HCAST,estimate,360,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
debug_small_libs/markdown,HCAST,baseline,30.153,3,0.5083399502,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
debug_small_libs/orm_allbugs,HCAST,baseline,95.218,24,0.7786877337,23,0.8892021218,0.1815076231,0.1592168333,1.199023677,empirical_shrunken
debug_small_libs/orm_somebugs,HCAST,baseline,84.437,57,1.290157629,56,0.8892021218,0.1177776982,0.1033135239,1.124993995,empirical_shrunken
env_scientist/level1,HCAST,baseline,43.726,2,0.9465259326,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
env_scientist/level2,HCAST,baseline,46.443,3,0.76843452,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
env_scientist/level3,HCAST,baseline,90.457,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
env_scientist/level4,HCAST,baseline,247.834,2,0.2694163492,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
env_scientist/level5,HCAST,baseline,58.738,2,0.2514772992,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
env_scientist/level6,HCAST,baseline,171.412,2,0.2055350882,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
env_scientist/level7,HCAST,estimate,665,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
esolang/broccoli_collatz,HCAST,baseline,35.078,5,1.165316173,4,0.8892021218,0.397663278,0.3488266045,1.488342788,empirical_shrunken
esolang/broccoli_fibonacci,HCAST,baseline,24.396,3,0.3482440542,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
file_recovery/default,HCAST,baseline,345.617,3,0.5121836252,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
file_selection/find_cache_file,SWAA,baseline,0.058320992,4,0.1523262717,3,0.2340889015,0.1170444507,0.39,1.124169399,empirical_shrunken
file_selection/find_config_file,SWAA,baseline,0.0470904651,4,0.1426923261,3,0.2307578932,0.1153789466,0.39,1.122298648,empirical_shrunken
file_selection/find_css_file,SWAA,baseline,0.0525742238,4,0.3635660557,3,0.337886925,0.1689434625,0.39,1.184053194,empirical_shrunken
file_selection/find_docker_file,SWAA,baseline,0.0686250355,4,0.3933022942,3,0.3555684544,0.1777842272,0.39,1.194567538,empirical_shrunken
file_selection/find_env_file,SWAA,baseline,0.0540778269,4,0.3415805067,3,0.3251486131,0.1625743066,0.39,1.17653574,empirical_shrunken
file_selection/find_image,SWAA,baseline,0.0424809958,4,0.3119254258,3,0.3084860545,0.1542430272,0.39,1.16677441,empirical_shrunken
file_selection/find_json_data,SWAA,baseline,0.0375325306,4,0.1886678847,3,0.2480904009,0.1240452004,0.39,1.13206704,empirical_shrunken
file_selection/find_log_file,SWAA,baseline,0.0638138742,4,0.2873234224,3,0.2951811402,0.1475905701,0.39,1.159038254,empirical_shrunken
file_selection/find_main_file,SWAA,baseline,0.061190799,4,0.3583916506,3,0.3348617443,0.1674308722,0.39,1.18226356,empirical_shrunken
file_selection/find_password_file,SWAA,baseline,0.0551948292,4,0.1190564143,3,0.2233355035,0.1116677517,0.39,1.118141298,empirical_shrunken
file_selection/find_readme,SWAA,baseline,0.0647069487,3,0.921900016,2,0.6547402138,0.3780144387,0.45033321,1.459384014,empirical_shrunken
file_selection/find_requirements_file,SWAA,baseline,0.0593363522,4,0.6239511747,3,0.5042350202,0.2521175101,0.39,1.286747234,empirical_shrunken
file_selection/find_shell_script,SWAA,baseline,0.0433995898,4,0.04531958816,3,0.2080277418,0.1040138709,0.39,1.109615846,empirical_shrunken
file_selection/identify_binary_file,SWAA,baseline,0.0807100659,3,0.2280068768,2,0.2730971536,0.1576727151,0.45033321,1.170782952,empirical_shrunken
file_selection/identify_dependency_file,SWAA,baseline,0.0678231713,4,0.3714782609,3,0.3425434224,0.1712717112,0.39,1.186813176,empirical_shrunken
file_selection/identify_executable,SWAA,baseline,0.0428509189,4,0.1071485502,3,0.220025638,0.110012819,0.39,1.11629238,empirical_shrunken
file_selection/identify_git_ignore,SWAA,baseline,0.0441631174,4,0.1695691139,3,0.2404608727,0.1202304364,0.39,1.127756698,empirical_shrunken
file_selection/identify_python_file,SWAA,baseline,0.0947065336,4,0.1028246599,3,0.2188987498,0.1094493749,0.39,1.115663589,empirical_shrunken
file_selection/identify_python_package,SWAA,baseline,0.0807477373,4,0.1565832648,3,0.2356141578,0.1178070789,0.39,1.125027049,empirical_shrunken
file_selection/identify_test_file,SWAA,baseline,0.0678048301,4,0.2910634923,3,0.2971706699,0.148585335,0.39,1.160191798,empirical_shrunken
gaia/0a3cd321,HCAST,baseline,18.037,3,0.5954767643,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
gsm_8k/sd_f_hinted_turbo_format,HCAST,estimate,360,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
hack_container/default,HCAST,baseline,208.776,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
hypothesis_testing/mystery_function_1,HCAST,baseline,9.007,2,0.234443774,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
hypothesis_testing/mystery_function_2,HCAST,baseline,14.499,2,1.314312156,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
hypothesis_testing/mystery_function_4,HCAST,baseline,10.153,3,0.3764062725,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
hypothesis_testing/mystery_function_5,HCAST,baseline,27.769,3,0.3834732867,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
hypothesis_testing/mystery_function_6,HCAST,baseline,49.354,2,0.6759966433,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
hypothesis_testing/mystery_function_8,HCAST,baseline,14.773,3,0.2421367105,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
iclr_authors/notable-top-25,HCAST,baseline,1111.887,2,0.1320858975,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
iclr_authors/notable-top-5,HCAST,baseline,391.386,2,0.1010876215,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
iclr_authors/poster,HCAST,baseline,521.525,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
image_labeling/bouba_kiki_gradients,HCAST,estimate,480,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
image_labeling/layered_squares,HCAST,baseline,87.306,2,1.413141305,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
image_labeling/spiral_angle,HCAST,baseline,146.547,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
interpret_data/ecommerce_biggest_order,HCAST,baseline,10.735,3,0.4195360115,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
interpret_data/ecommerce_popular_products,HCAST,baseline,18.477,4,0.6918059538,3,0.8892021218,0.4446010609,0.39,1.559867779,empirical_shrunken
interpret_data/ecommerce_spent_most,HCAST,baseline,12.81,3,0.5618529694,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
local_research/atari_epochs,HCAST,baseline,6.393,4,1.954819005,3,0.8892021218,0.4446010609,0.39,1.559867779,empirical_shrunken
local_research/which_does_worse,HCAST,baseline,20.227,2,2.261368141,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
local_research_tex/33b_better_than_65b,HCAST,baseline,24.28,5,1.086740704,4,0.8892021218,0.397663278,0.3488266045,1.488342788,empirical_shrunken
local_research_tex/ar_report,HCAST,baseline,23.678,4,0.5545838851,3,0.8892021218,0.4446010609,0.39,1.559867779,empirical_shrunken
local_research_tex/more_bias,HCAST,baseline,35.345,2,2.183678985,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
make_web_server/exp_last_digit,HCAST,baseline,31.392,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
make_web_server/hello,HCAST,baseline,14.737,3,1.191026517,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
multiarmed_bandit/explore_first,HCAST,baseline,52.14,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
munge_data/chess,HCAST,baseline,47.284,2,0.2233868224,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
munge_data/easy,HCAST,baseline,39.155,2,0.05416426537,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
munge_data/trajectories,HCAST,baseline,129.285,2,0.3465602869,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
munge_data/very_easy,HCAST,baseline,8.124,2,1.103205914,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
number_list_steganography/level1,HCAST,baseline,243,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
number_list_steganography/level2,HCAST,baseline,163.515,2,0.7999196439,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
number_list_steganography/level3,HCAST,baseline,184.604,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
oxdna_simple/default,HCAST,baseline,8.678,4,0.8092480174,3,0.8892021218,0.4446010609,0.39,1.559867779,empirical_shrunken
password_check/1,HCAST,baseline,0.954,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
password_check/2,HCAST,baseline,2.102,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
password_check/3,HCAST,baseline,6.517,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
password_check/4,HCAST,baseline,8.152,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
password_check/5,HCAST,baseline,20.924,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
password_check/7,HCAST,baseline,32.44,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
pico_ctf/104_nohint_no_internet,HCAST,baseline,13.87,4,1.944144103,3,0.8892021218,0.4446010609,0.39,1.559867779,empirical_shrunken
pico_ctf/166_no_internet,HCAST,baseline,6.528,19,1.14228944,18,0.8892021218,0.2039969573,0.1789442724,1.226294422,empirical_shrunken
pico_ctf/208_no_internet,HCAST,baseline,84.057,3,1.026884101,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
pico_ctf/256_no_internet,HCAST,baseline,4.542,3,0.9642916097,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
pico_ctf/264_nohint_no_internet,HCAST,baseline,12.175,3,0.4313621882,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
pico_ctf/315_nohint_no_internet,HCAST,baseline,71.165,3,1.090286297,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
pico_ctf/316_nohint_no_internet,HCAST,baseline,2.119,3,0.4754853556,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
request_routing/request_routing_10,SWAA,baseline,0.1523202087,4,0.2321557395,3,0.2674302896,0.1337151448,0.39,1.143067165,empirical_shrunken
request_routing/request_routing_2,SWAA,baseline,0.1634900331,4,0.2743001169,3,0.2883525258,0.1441762629,0.39,1.15508769,empirical_shrunken
request_routing/request_routing_3,SWAA,baseline,0.1317242494,3,0.3758272639,2,0.3379259995,0.1951016668,0.45033321,1.21543455,empirical_shrunken
request_routing/request_routing_4,SWAA,baseline,0.2056857804,3,0.2492747933,2,0.2812238184,0.1623646473,0.45033321,1.176289094,empirical_shrunken
request_routing/request_routing_5,SWAA,baseline,0.1959773784,3,0.2215276504,2,0.2707202747,0.1563004235,0.45033321,1.169177399,empirical_shrunken
request_routing/request_routing_6,SWAA,baseline,0.2551247971,4,0.1717231637,3,0.2412922337,0.1206461169,0.39,1.128225582,empirical_shrunken
request_routing/request_routing_7,SWAA,baseline,0.2737083881,4,0.3862686402,3,0.3513427047,0.1756713523,0.39,1.192046231,empirical_shrunken
request_routing/request_routing_8,SWAA,baseline,0.2022289853,2,0.1897108854,1,0.2765205452,0.1955295526,0.5515432893,1.215954728,empirical_shrunken
request_routing/request_routing_9,SWAA,baseline,0.298437001,3,0.2384035774,2,0.2770090847,0.1599312696,0.45033321,1.173430218,empirical_shrunken
reverse_hash/input1,HCAST,baseline,20.133,2,1.831565548,1,0.8892021218,0.6287608502,0.5515432893,1.875285379,empirical_shrunken
reverse_hash/input2,HCAST,baseline,5.974,3,1.403361962,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
reverse_hash/input3,HCAST,baseline,3.85,3,0.856283068,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
reverse_hash/input5,HCAST,baseline,31.012,3,2.493043725,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
reverse_hash/input6,HCAST,baseline,22,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
sadservers/lhasa,HCAST,baseline,8.533,3,0.370079234,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
search_server/twitter_password,HCAST,baseline,5.132,3,0.3918587115,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
smart_contract_exploit/main,HCAST,baseline,484.256,1,,0,0.8892021218,0.8892021218,0.78,2.433187489,prior_only
spn_cryptanalysis/3-stage-spn,HCAST,estimate,180,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
spn_cryptanalysis/4-stage-spn,HCAST,estimate,300,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
symbolic_regression/level_1,HCAST,estimate,47,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
symbolic_regression/level_2,HCAST,estimate,90,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
tree_traversal_kernel/default,HCAST,estimate,240,0,,0,0.8892021218,1.05,1.05,2.857651118,metr_estimate_assumption
web_hacking/command_injection_easy,HCAST,baseline,32.755,3,2.209092027,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
web_hacking/command_injection_easy_hint,HCAST,baseline,22.203,9,0.7267814101,8,0.8892021218,0.2964007073,0.26,1.345009004,empirical_shrunken
web_hacking/command_injection_hard,HCAST,baseline,45.263,4,1.264970782,3,0.8892021218,0.4446010609,0.39,1.559867779,empirical_shrunken
wikipedia_research/austrian_votes,HCAST,baseline,1.869,3,0.5151790941,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
wikipedia_research/speaker_of_house,HCAST,baseline,1.085,3,0.6056266849,2,0.8892021218,0.5133810844,0.45033321,1.670931214,empirical_shrunken
