task_id,task_source,human_source,human_minutes,n_successful_runs,log_time_std,degrees_of_freedom,log_time_std_shrunken,sem_log,metr_sem_log,gsem_factor,sem_source
blackbox/acorn,HCAST,baseline,12.043,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
blackbox/apple,HCAST,baseline,17.6,3,0.404824954341313,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
blackbox/apron,HCAST,estimate,10.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
blackbox/autumn,HCAST,baseline,36.719,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
blackbox/beach,HCAST,estimate,10.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
blackbox/charm,HCAST,baseline,63.873,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
browser_test_2/alphacode_2,HCAST,baseline,9.74,3,1.784649248331446,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
code2code/easy,HCAST,estimate,300.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
code2code/hard,HCAST,estimate,360.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
code_completion/check_none,SWAA,baseline,0.0845593587,3,0.42978983844674173,2,0.36535843043543587,0.21093978816259806,0.45033320996790815,1.234838000957987,empirical_shrunken
code_completion/git_push,SWAA,baseline,0.0637064223,3,0.28241814244695473,2,0.2948004019505477,0.1702030914233586,0.45033320996790815,1.1855456010160057,empirical_shrunken
code_completion/git_status,SWAA,baseline,0.0694571168,3,0.0863404391644267,2,0.23413490690224134,0.135177851526697,0.45033320996790815,1.1447403600683617,empirical_shrunken
code_completion/install_requirements,SWAA,baseline,0.0963721313,3,0.5338500022238747,2,0.4218864007854655,0.24357622706093088,0.45033320996790815,1.2758035648902653,empirical_shrunken
code_completion/python_version,SWAA,baseline,0.0656426422,3,0.4352309030257128,2,0.3682058155083811,0.21258372670094952,0.45033320996790815,1.2368696682469051,empirical_shrunken
code_completion/type_check_int,SWAA,baseline,0.09725311560000001,3,0.5450493399776574,2,0.42819433354145386,0.2472181137356308,0.45033320996790815,1.2804583678804142,empirical_shrunken
code_completion/type_check_str,SWAA,baseline,0.044087738200000004,3,0.18986070869897587,2,0.2598231699682053,0.15000897712284522,0.45033320996790815,1.1618446727038214,empirical_shrunken
continue_pattern/binary,HCAST,estimate,600.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
continue_pattern/easy,HCAST,estimate,1080.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
continue_pattern/ternary,HCAST,estimate,240.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
count_words/ai,HCAST,estimate,1.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
count_words/at,HCAST,estimate,2.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
count_words/at_harder,HCAST,estimate,1.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
count_words/the,HCAST,estimate,2.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
credit_card_validity/add_check_digits,HCAST,baseline,26.948,3,0.620652142128975,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
credit_card_validity/validate_number,HCAST,baseline,3.263,3,0.7162711022697726,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
cuda_backtesting/default,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
data_cleaning_arjun/available,HCAST,estimate,6.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
data_cleaning_arjun/available_remote,HCAST,estimate,6.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
data_cleaning_arjun/hourly_easy,HCAST,estimate,6.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
data_cleaning_arjun/hourly_easy_and_available,HCAST,estimate,6.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
data_cleaning_arjun/hourly_easy_and_remote,HCAST,estimate,6.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
data_cleaning_arjun/hourly_easy_available_remote,HCAST,estimate,6.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
data_cleaning_arjun/remote,HCAST,estimate,6.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
data_deduplication/c4_pairs_1m,HCAST,estimate,360.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
debug_small_libs/markdown,HCAST,baseline,30.23,2,0.7173488221399124,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
debug_small_libs/orm_allbugs,HCAST,baseline,95.452,23,0.7717436214660053,22,0.8874010849072529,0.1850359172530483,0.16264124296451835,1.2032616572049966,empirical_shrunken
debug_small_libs/orm_somebugs,HCAST,baseline,83.215,56,1.2970244591943112,55,0.8874010849072529,0.11858395801337258,0.10423188434584552,1.1259013985785644,empirical_shrunken
detect_data_tampering/at_least_one,HCAST,baseline,79.86,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
detect_data_tampering/main,HCAST,baseline,24.471,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
env_scientist/level1,HCAST,baseline,43.726,2,0.9465259326068179,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
env_scientist/level2,HCAST,baseline,46.443,3,0.768434519977278,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
env_scientist/level3,HCAST,baseline,90.457,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
env_scientist/level4,HCAST,baseline,247.834,2,0.26941634922611696,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
env_scientist/level5,HCAST,baseline,58.738,2,0.25147729920345546,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
env_scientist/level6,HCAST,baseline,171.412,2,0.20553508816428068,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
env_scientist/level7,HCAST,estimate,665.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
env_scientist/level8,HCAST,baseline,403.472,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
env_scientist/level9,HCAST,estimate,180.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
esolang/broccoli_collatz,HCAST,baseline,18.456,3,0.2162366738505134,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
esolang/broccoli_fibonacci,HCAST,baseline,22.0,2,0.41198385659162357,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
few_shot_prompting/default,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
file_recovery/default,HCAST,baseline,345.617,3,0.5121836251950009,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
file_selection/find_cache_file,SWAA,baseline,0.058320992,4,0.15232627168240953,3,0.23408890146470254,0.11704445073235127,0.39,1.1241693987330088,empirical_shrunken
file_selection/find_config_file,SWAA,baseline,0.0470904651,4,0.142692326131046,3,0.23075789315476952,0.11537894657738476,0.39,1.122298648232339,empirical_shrunken
file_selection/find_css_file,SWAA,baseline,0.0525742238,4,0.36356605565776573,3,0.33788692495229433,0.16894346247614717,0.39,1.1840531935958498,empirical_shrunken
file_selection/find_docker_file,SWAA,baseline,0.0686250355,4,0.3933022941568582,3,0.35556845442248375,0.17778422721124187,0.39,1.1945675382554355,empirical_shrunken
file_selection/find_env_file,SWAA,baseline,0.0540778269,4,0.34158050667468604,3,0.32514861314074917,0.16257430657037458,0.39,1.1765357395363978,empirical_shrunken
file_selection/find_image,SWAA,baseline,0.042480995800000004,4,0.31192542580544175,3,0.3084860544796825,0.15424302723984126,0.39,1.1667744102895259,empirical_shrunken
file_selection/find_json_data,SWAA,baseline,0.0375325306,4,0.18866788465028264,3,0.24809040085754797,0.12404520042877398,0.39,1.1320670397583394,empirical_shrunken
file_selection/find_log_file,SWAA,baseline,0.06381387420000001,4,0.2873234223726224,3,0.2951811401641505,0.14759057008207524,0.39,1.1590382542659512,empirical_shrunken
file_selection/find_main_file,SWAA,baseline,0.061190799000000004,4,0.3583916505527232,3,0.33486174432567567,0.16743087216283783,0.39,1.1822635600371791,empirical_shrunken
file_selection/find_password_file,SWAA,baseline,0.055194829200000003,4,0.11905641425767445,3,0.22333550348587844,0.11166775174293922,0.39,1.1181412984254637,empirical_shrunken
file_selection/find_readme,SWAA,baseline,0.0647069487,3,0.9219000160153199,2,0.6547402137565635,0.3780144386616251,0.45033320996790815,1.459384014275638,empirical_shrunken
file_selection/find_requirements_file,SWAA,baseline,0.059336352200000005,4,0.6239511746730032,3,0.5042350202413737,0.25211751012068684,0.39,1.2867472342238684,empirical_shrunken
file_selection/find_shell_script,SWAA,baseline,0.0433995898,4,0.04531958816215455,3,0.20802774184387338,0.10401387092193669,0.39,1.109615846203619,empirical_shrunken
file_selection/identify_binary_file,SWAA,baseline,0.0807100659,3,0.22800687678817083,2,0.2730971535730899,0.15767271513034403,0.45033320996790815,1.170782952450406,empirical_shrunken
file_selection/identify_dependency_file,SWAA,baseline,0.0678231713,4,0.3714782609338012,3,0.3425434224063738,0.1712717112031869,0.39,1.1868131756521787,empirical_shrunken
file_selection/identify_executable,SWAA,baseline,0.0428509189,4,0.10714855015870055,3,0.22002563795861427,0.11001281897930713,0.39,1.1162923800960747,empirical_shrunken
file_selection/identify_git_ignore,SWAA,baseline,0.0441631174,4,0.16956911393226315,3,0.24046087274549652,0.12023043637274826,0.39,1.1277566978019993,empirical_shrunken
file_selection/identify_python_file,SWAA,baseline,0.0947065336,4,0.10282465994331151,3,0.2188987498161006,0.1094493749080503,0.39,1.115663588933682,empirical_shrunken
file_selection/identify_python_package,SWAA,baseline,0.0807477373,4,0.156583264779786,3,0.2356141578353953,0.11780707891769765,0.39,1.1250270489941503,empirical_shrunken
file_selection/identify_test_file,SWAA,baseline,0.0678048301,4,0.2910634923017367,3,0.2971706699077044,0.1485853349538522,0.39,1.160191798463839,empirical_shrunken
gpt2_algo_circuits/main,HCAST,estimate,600.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
gradient_inversion/resnet18_random_1,HCAST,estimate,925.635,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
hackthebox/babyencryption,HCAST,estimate,45.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
hackthebox/behind-the-scenes,HCAST,estimate,90.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
hackthebox/the-last-dance,HCAST,baseline,6.684,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
hash_collision/md4_modified,HCAST,estimate,240.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
hypothesis_testing/mystery_function_1,HCAST,baseline,9.007,2,0.23444377402876468,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
hypothesis_testing/mystery_function_2,HCAST,baseline,14.499,2,1.314312155602086,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
hypothesis_testing/mystery_function_4,HCAST,baseline,10.153,3,0.37640627250671754,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
hypothesis_testing/mystery_function_5,HCAST,baseline,27.769,3,0.3834732867478632,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
hypothesis_testing/mystery_function_6,HCAST,baseline,49.354,2,0.6759966432997239,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
hypothesis_testing/mystery_function_8,HCAST,baseline,14.773,3,0.24213671053094032,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
iclr_authors/notable-top-25,HCAST,baseline,1111.887,2,0.13208589750565505,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
iclr_authors/notable-top-5,HCAST,baseline,391.386,2,0.10108762148461133,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
iclr_authors/poster,HCAST,baseline,521.525,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
image_labeling/layered_squares,HCAST,baseline,87.306,2,1.4131413052328252,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
image_labeling/spiral_angle,HCAST,baseline,146.547,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
implement_ace_oauth/given_models_crypto_cbor,HCAST,estimate,960.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
implement_ace_oauth/given_models_cwt_cbor,HCAST,estimate,600.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
inference_optimization/all,HCAST,estimate,360.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
interpret_building_data/eiffel_tower_progress,HCAST,baseline,16.658,4,0.5002193165486691,3,0.8874010849072529,0.44370054245362645,0.39,1.5584637220151543,empirical_shrunken
interpret_building_data/tallest_1972,HCAST,baseline,3.113,3,0.3323826844312855,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
interpret_data/ecommerce_biggest_order,HCAST,baseline,12.435,2,0.5012189901808448,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
interpret_data/ecommerce_popular_products,HCAST,baseline,13.733,3,0.4201651780462287,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
interpret_data/ecommerce_spent_most,HCAST,baseline,12.81,3,0.5618529694012848,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
lie_detector/default,HCAST,estimate,1200.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
local_research/atari_epochs,HCAST,baseline,1.784,2,0.39134651672721177,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
local_research/which_does_worse,HCAST,baseline,4.091,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
local_research_tex/33b_better_than_65b,HCAST,baseline,12.111,3,0.6573541470134202,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
local_research_tex/ar_report,HCAST,baseline,15.986,2,0.47744047317986915,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
local_research_tex/more_bias,HCAST,baseline,7.571,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
make_web_server/hello,HCAST,baseline,14.737,3,1.1910265171114145,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
mlab/w1d1,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
mlab/w1d3,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
mlab/w2d2_part3_wikitext,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
mlab/w2d4,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
molecule_structure/1,HCAST,baseline,466.748,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
molecule_structure/2,HCAST,estimate,27.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
molecule_structure/3,HCAST,estimate,16.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
multiarmed_bandit/explore_first,HCAST,baseline,52.14,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
munge_data/chess,HCAST,baseline,40.65,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
munge_data/easy,HCAST,baseline,39.155,2,0.054164265369743086,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
munge_data/trajectories,HCAST,baseline,129.285,2,0.3465602868680435,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
munge_data/very_easy,HCAST,baseline,8.124,2,1.1032059137041104,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
network_routing/main,HCAST,baseline,264.986,2,0.15446387304054504,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
network_routing/template_provided,HCAST,baseline,319.482,2,0.43995401424464814,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
novel_exploit/source_setup_crashing_input_and_aslr,HCAST,baseline,137.854,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
oxdna_simple/default,HCAST,baseline,11.234,3,0.7806350478492771,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
palisade_crackme/bitflip,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
palisade_crackme/crackme-difficulty-x-1,HCAST,baseline,53.931,2,0.8959737950173285,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
palisade_crackme/crackme-difficulty-x-2,HCAST,baseline,20.702,2,0.6896271952369083,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
palisade_crackme/crackme-difficulty-x-3,HCAST,baseline,25.186,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
palisade_crackme/s01dens_cube,HCAST,estimate,360.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
palisade_crackme/timemachine,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
password_check/1,HCAST,baseline,0.9540000000000001,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
password_check/2,HCAST,baseline,2.102,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
password_check/3,HCAST,baseline,6.517,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
password_check/4,HCAST,baseline,8.152,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
password_check/5,HCAST,baseline,20.924,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
password_check/7,HCAST,baseline,32.44,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
pico_ctf/104_nohint_no_internet,HCAST,baseline,7.18,3,1.7464850596543424,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
pico_ctf/166_no_internet,HCAST,baseline,6.087,17,1.1709623842597252,16,0.8874010849072529,0.21522637678590056,0.18917778752833972,1.2401426046889148,empirical_shrunken
pico_ctf/208_no_internet,HCAST,baseline,65.133,2,1.3049489818512459,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
pico_ctf/256_no_internet,HCAST,baseline,2.919,2,0.6980375661070826,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
