Claude 3 Opus,Claude 3.5 Sonnet (New),Claude 3.5 Sonnet (Old),Claude 3.7 Sonnet,Claude 4 Opus,Claude 4 Sonnet,Claude 4.1 Opus,Claude Opus 4.5,Claude Sonnet 4.5,DeepSeek-R1,DeepSeek-R1-0528,DeepSeek-V3,DeepSeek-V3-0324,GPT-2,GPT-4 0125,GPT-4 0314,GPT-4 1106,GPT-4 Turbo,GPT-4o,GPT-5,GPT-5.1-Codex-Max,Gemini 2.5 Pro Preview,Grok 4,Kimi K2 Thinking,Qwen2-72B,Qwen2.5-72B,davinci-002 (GPT-3),gpt-3.5-turbo-instruct,gpt-oss-120b,human,o1,o1-preview,o3,o4-mini
6.297678864,29.78246459,18.39413765,57.31147658,86.97174319,76.21024962,113.7900951,263.8378057,121.417093,26.83453674,31.89235116,18.47402535,23.29922307,0.05175008347,5.357921665,5.259311508,8.317000561,6.503700154,9.017278008,136.3095761,169.4672276,40.34604225,108.2164684,58.49630728,2.23901274,5.031620741,0.1368504349,0.5528439076,44.94524841,120.8723043,41.06229278,21.90576753,95.22204613,79.39375673
7.130053931,32.3213357,20.77832857,62.03019122,92.91538689,81.42178211,119.8597604,270.6307311,127.5383949,29.5222854,34.57853626,20.16395432,25.71716585,0.05772346592,5.936300684,5.849361893,9.635571975,7.303285793,9.960724042,144.1712571,177.8002678,43.22529107,114.6121678,62.4741114,2.408408144,5.601741275,0.1558255651,0.6160360178,48.16071812,125.3943167,44.42098836,23.81155138,101.1561255,84.48989094
6.799297484,31.12311176,20.08228761,59.00404499,88.33814527,77.67501451,114.4177067,255.6942163,122.1848457,28.52397433,33.35583495,20.07522643,25.2633644,0.05055823024,5.947728909,5.651178863,9.253980823,7.439018657,9.967592994,136.8929601,168.9256383,41.97463512,109.3302716,59.92239486,2.353357158,5.600505022,0.1388571725,0.5515822847,46.5232125,118.9698094,42.81181109,23.81204513,96.26695819,80.63583306
6.863055347,31.29632238,19.83608,57.87329799,86.5406356,76.24271551,112.5086464,256.782414,120.1254258,28.10807481,33.05033924,19.45065987,24.64435427,0.05406133028,5.946744721,5.841418024,9.15980768,7.148718263,9.738510761,134.7569087,165.703468,41.26539247,108.2532929,59.37563299,2.440791259,5.482055713,0.1511808782,0.6141938123,46.03931625,118.8453774,42.338241,23.03752468,94.52786085,79.5370787
6.507960783,29.25040696,18.59820549,52.57947581,80.6474022,70.94026464,106.4717069,243.6987325,113.5379209,26.57649944,31.51765355,18.75383232,23.31454333,0.05155786637,5.81064546,5.574166411,8.759193258,7.264901101,9.505399686,128.1069583,160.2142783,38.32629503,102.338276,55.64486044,2.376915553,5.46426916,0.1415839148,0.598001362,43.51501014,114.3773943,39.93439436,21.9968177,88.81435079,74.51438143
6.758057085,29.89226331,18.96564966,54.86466538,83.62684392,73.54655486,109.6450797,249.9028954,117.2205533,27.12149153,31.89920031,19.16816692,23.83522539,0.05205725924,5.714949232,5.554463279,8.780786007,7.058433766,9.540491826,131.5310054,163.1023403,39.64938862,104.6116375,56.67207364,2.411665726,5.483449048,0.1408552467,0.5988255729,44.40520963,115.1739804,40.82229856,22.61029005,91.73388005,76.66178867
7.013428062,30.93671867,20.0014562,58.27006077,87.90853088,77.20286972,114.3495219,258.3493669,122.2478692,28.05528492,33.24550994,19.79420684,24.92682101,0.05277425495,5.980703898,5.865368603,9.212539847,7.059754039,9.679058723,137.3749133,170.8289062,41.44357226,110.2486804,60.05730973,2.398293611,5.511184197,0.1434145723,0.5898340693,46.25350315,121.3967835,42.44157342,23.44458527,96.29040552,80.65025418
6.314925284,29.83008987,18.54509864,56.44976813,85.09575191,74.86311276,110.8013389,251.8627607,118.5986301,27.12086158,32.03546906,18.33275154,23.51295423,0.05290050393,5.41262882,5.344639464,8.429813062,6.667250591,9.144858524,132.6348038,164.3803812,39.77990974,106.0073911,58.28787785,2.230459858,5.104318415,0.1431108394,0.5703430566,44.6994867,118.7957871,40.94928964,21.87737657,93.15062285,77.99816793
6.68547049,30.40673842,19.7109226,56.15694182,85.35347681,74.96648192,111.6231918,252.5458209,118.7580411,27.60182536,32.48898537,19.4854623,24.28076242,0.05269931292,5.899270164,5.716507911,9.163984895,7.347769397,9.602510687,133.4565811,165.211305,40.3152331,106.3915549,57.91695705,2.379925998,5.415014088,0.1410097019,0.5871826935,45.25037692,116.9504322,41.53878092,22.73954528,93.25956811,77.83229091
6.653631889,29.81550358,19.07321359,56.99520155,86.0151864,75.50400449,112.672052,260.9468877,119.7938965,27.10399984,32.06993401,18.84400182,23.66700979,0.05196871117,5.643506088,5.509972324,8.627896986,6.694880404,9.266253975,134.7337228,167.0685298,40.38272608,107.6453615,58.33288025,2.36979442,5.284266889,0.146562885,0.5960808588,45.15943812,119.1389236,41.27438086,22.36956466,93.81113262,78.49570765
7.174832417,31.24274783,20.24857616,59.02420993,88.76819664,78.02314799,115.4291202,258.0512074,123.03306,28.54100138,33.60141633,19.87247039,25.13338144,0.05157732996,6.178667023,6.128954961,9.509475806,7.43187841,9.88930062,137.6159989,171.1667885,41.76581091,110.8753964,60.87718678,2.462895837,5.622859915,0.1465735322,0.6093510582,46.70448717,121.8741816,42.91539657,23.47643684,96.85006156,81.10813365
6.9384093,30.08998747,19.34778188,57.50797819,86.32540855,75.92660196,112.2861639,254.4828403,120.0351502,27.71769548,32.94463718,19.29837073,24.25807391,0.05251385095,5.930276989,5.919523565,8.935147738,7.127384686,9.598275733,133.8017837,164.7786111,40.98045887,107.2568882,58.90280946,2.460021675,5.481487714,0.1463743202,0.6239476928,45.54162126,118.9315413,41.77994203,22.85453082,94.25332562,78.99748483
6.50675799,29.27989644,18.42766413,55.44052444,83.857155,73.63549488,109.5098094,248.9398563,116.9982322,26.87285614,31.80481339,18.80681808,23.33039366,0.05073001832,5.694626182,5.518039462,8.528356921,6.960943313,9.463201434,130.9744134,162.166253,39.60896252,104.4213803,57.14068301,2.36101088,5.308907792,0.1490187985,0.6261429114,44.30085479,115.8176684,40.56010007,22.27768438,91.79088945,76.77462819
6.571134191,31.07462805,19.7150988,58.81782563,89.12683409,77.9855005,115.9406756,262.5768036,123.4238457,27.91416763,32.72919058,19.45643219,24.38206557,0.05258665631,5.578521578,5.428643511,9.041608428,7.095060611,9.558608916,139.5292082,172.7731426,41.29279081,110.389204,59.556222,2.291396671,5.383581886,0.1433812483,0.5924802386,46.05351942,120.4705543,42.25772558,22.89573668,97.23210739,81.02292191
6.761279772,30.37988215,19.34978101,55.94260838,84.77442681,74.68223222,111.3493446,252.6783316,118.1211067,27.53148769,32.53674198,19.34038551,24.10634959,0.05026534617,5.991086885,5.756141767,8.881098696,7.232751211,9.570418239,133.1353308,166.4083398,40.1730773,106.6240617,58.33755928,2.421241609,5.53969667,0.1396210094,0.6093106411,45.16243692,116.8941355,41.43561931,22.69742051,92.47550423,77.49634536
6.730843747,28.89082353,18.52031191,53.3052575,81.46253786,71.52082405,107.2453719,246.6700757,114.3721763,26.59867796,31.67870377,18.5354428,23.17892022,0.0537864644,5.763055365,5.60454875,8.829267242,7.028873661,9.385498395,129.0157068,159.9237274,38.56385172,101.8949352,55.04615197,2.479613922,5.448545422,0.1501863656,0.6072132899,43.4693434,114.1571685,40.02734623,21.6542431,89.39082719,74.55115268
7.061875322,30.44236297,19.46113585,57.0741397,86.68042247,76.06398447,113.9076419,265.0198534,121.1463102,27.84084572,32.86794702,19.5004016,24.35908844,0.05299324255,5.928080817,5.82493928,9.048642363,7.334674838,9.745413327,136.1470173,170.0660833,40.78901442,108.9376517,59.13640814,2.48611417,5.615284909,0.1448521008,0.6036336699,45.79178556,120.9474058,42.05122319,22.90624232,94.85119826,79.25208567
7.051392076,30.02513212,19.63540472,55.94000886,84.71603184,74.36614005,110.6855842,247.6550025,117.8932108,27.52207713,32.49708707,19.61279497,24.25675707,0.05271931459,6.232197032,5.9519043,9.24189963,7.697114053,9.933936362,132.6489227,165.092086,40.09157743,106.1087603,57.69854228,2.443480107,5.646556569,0.1485928592,0.6036964673,44.82730263,115.6214793,41.17056969,22.98757538,92.52051585,77.37423818
6.803007386,31.09694281,19.61219784,59.91537827,90.53960903,79.32214562,117.7223042,266.1751027,126.4648241,28.37563675,33.77517588,19.7996615,24.77519798,0.050642404,5.833737182,5.767950877,8.903191126,7.164466154,9.895154246,141.6969008,174.6498364,42.50216644,112.281028,60.38622146,2.438221833,5.512191667,0.1478751251,0.5990728064,46.88591662,122.6770981,43.13021537,23.7762968,98.97626338,82.74134712
6.812766109,30.87086204,19.76469032,56.99879654,86.13892163,75.80925039,112.4759489,255.354269,120.3389921,27.94494129,32.87487872,19.4089087,24.5175149,0.05115220406,5.989530614,5.714189931,9.330689532,7.23706254,9.949184211,134.6949306,166.7322748,40.82221322,107.5175845,58.47890106,2.372916189,5.43107591,0.1366598958,0.5595095687,45.80445559,118.5018438,42.16115751,23.1198981,94.26069793,78.93094748
6.854189929,31.00087161,19.7228074,58.50853203,88.42808605,77.66445206,115.4755221,265.1961276,122.9490163,28.28188123,33.56393491,19.67015709,24.73084158,0.05324698279,5.828855576,5.742350698,8.857785305,7.046144379,9.702321389,137.9649716,171.4893892,41.60109668,110.286546,60.28281941,2.391252873,5.488612621,0.1402202242,0.5757868142,46.64261007,121.4252577,42.73750425,23.20592624,96.5455394,80.67984756
6.832123323,30.5865172,19.64057034,56.63221861,86.06348527,75.53541204,112.7295739,258.4876222,119.915805,27.79990946,32.74792549,19.75232869,24.62616528,0.05171292538,6.034707018,5.82921726,9.206179374,7.181147618,9.900304039,134.9589083,167.1681061,40.79320178,107.4879397,58.16005234,2.359456989,5.507267443,0.1397939575,0.5671979755,45.76180278,118.6744143,42.020638,23.08615022,93.97448772,78.59325333
7.482700134,32.35390802,20.93590969,58.36743583,87.89066849,77.58416562,114.1607524,254.8057868,121.7081583,29.63867658,34.8293191,20.99345495,25.9481273,0.05158000145,6.513552563,6.392097244,9.795052691,7.980214324,10.60662264,136.7296694,168.5321517,42.53419748,109.6859095,60.30783449,2.654935219,6.119772763,0.1525238382,0.6570798872,47.50190404,120.2440094,43.8659808,24.63535907,96.03616384,80.8074075
6.842420356,31.44459778,20.06587578,59.48140775,88.82441663,78.25331173,115.4653847,263.1308073,122.3188723,28.48600882,33.67073389,19.64716432,25.01617421,0.05269310192,5.984834333,5.819439818,9.320224419,7.30922244,9.811704356,137.4789904,170.4155358,42.2806263,110.8578333,61.27857677,2.422056597,5.4844843,0.1481598589,0.6102502539,47.02535489,123.0309409,43.06185798,23.308441,96.95162973,81.40806235
6.896221348,30.78043239,19.85973285,58.66067421,88.15462577,77.45087065,114.5946546,260.3506494,122.1480086,28.47264298,33.67366179,19.96798194,24.81970739,0.0554042412,6.187683881,5.943544165,9.243070175,7.499877565,9.977084095,136.9560604,169.339703,41.71170664,109.9229955,60.20301893,2.587413369,5.717262667,0.1491945353,0.6560877989,46.59152206,120.0069284,42.79361996,23.75406118,96.16816743,80.60751192
6.633745435,30.53429973,19.39202224,58.09919641,87.82484668,76.96251855,114.0249606,258.8355875,121.8319037,27.76168558,32.57236542,19.61981757,24.33145413,0.05348449878,5.703857205,5.469228368,8.808421681,7.232395225,9.745903022,136.9247293,168.7473285,41.33919584,108.3897853,58.79109445,2.291799861,5.366103689,0.1451051193,0.5506190151,45.69943246,118.9401298,42.00531778,23.08234288,95.93242951,79.97354792
7.606313877,32.31198585,21.30032529,59.38364693,88.6633039,78.3444559,115.2419044,258.3387079,122.89665,29.68378228,35.08430625,21.03487592,26.29604999,0.05197598266,6.820005254,6.392398404,10.01451921,8.171338945,10.6925489,137.2674526,169.4200458,43.21018604,110.9709937,61.4709317,2.607514627,5.997025518,0.1422808987,0.6004735139,47.89166803,122.1380989,44.1848856,24.70529893,96.79811911,81.52276521
6.990475239,30.45784771,19.49810814,56.80102219,86.55529699,75.85625414,113.359579,259.4121135,121.3860062,27.70172269,32.67242602,19.33112846,24.15001666,0.05103548448,6.263535643,5.816256022,9.395807147,7.707883108,9.989275758,135.9376385,168.689024,40.36312594,108.100618,58.32237985,2.587601012,5.762584782,0.1427901908,0.5937509123,45.46205464,119.3207679,41.70937395,22.78474212,94.83673404,79.15806146
7.166476128,30.74715104,19.73010734,56.97564601,85.65419026,75.55479175,111.4811296,251.6359688,119.2856009,28.10110178,33.22787785,19.59397905,24.62169686,0.05070712853,6.160088878,5.933195289,9.298486698,7.472563184,9.943571794,133.54522,164.9246196,41.05452274,106.6340409,58.72378323,2.528608708,5.726515723,0.1372531444,0.5876504269,45.84850137,117.1923406,42.29126664,23.25433273,93.48683121,78.44721039
6.004417239,29.23445288,18.28291845,56.21588127,85.50061324,74.87541006,111.9557312,259.1766424,119.1402858,26.36566029,31.4484161,18.36408553,23.05688745,0.05257108202,5.215964794,5.080216651,8.093764121,6.53709696,8.971978771,134.0852242,166.2328683,39.89691715,106.2744169,57.19097588,2.131682855,4.896304782,0.1491493269,0.5585096037,44.24241831,117.6435136,40.40119529,21.80024879,93.6682626,78.03357242
6.92480475,30.02526307,19.47167058,55.53322832,84.2015891,74.0575419,109.6876236,245.6968083,117.1228264,27.65169397,32.7193714,19.52133352,24.36055947,0.05105589345,5.970407386,5.855978257,9.177806848,7.377880377,9.732481937,131.7506938,163.648491,39.92710475,105.1955194,57.56593086,2.45291153,5.64381507,0.1420403368,0.5916605385,44.78312128,113.4091808,41.37728116,22.95908319,92.09868399,76.97013171
5.931833395,28.16352708,17.70099748,53.84452597,82.22971568,71.99812385,108.060855,248.2605608,114.5743196,25.48580681,30.27405011,17.6969925,22.19971664,0.05079477907,5.077846618,5.021316688,8.018617215,6.265055607,8.625532512,129.8848988,162.354832,38.07943207,102.6223069,55.47861982,2.15282983,4.824800082,0.1419698745,0.5549652836,42.77374326,113.6922803,39.0840281,20.90359035,89.86355863,74.77174656
6.821875603,30.82549806,19.41817927,59.40216399,89.48769495,78.45638664,116.4707246,267.3419533,124.5651494,28.25936615,33.38088214,19.90414405,24.71972315,0.05601803138,5.731256258,5.694719623,8.75177456,7.059459044,9.785268883,140.3809169,174.0500381,42.16269913,111.9889856,60.5539125,2.398625115,5.55012017,0.1531556429,0.6015478567,46.57552128,121.2731881,42.804966,23.77364916,97.75627358,81.9586899
6.445294095,28.95136374,18.37354035,53.3253608,81.72349387,71.77379159,107.1182818,243.581636,114.6047032,26.5741596,31.27365951,18.42233968,23.09662266,0.05460056603,5.45865422,5.205675399,8.424928073,6.872440026,9.248301819,128.8100546,160.2747251,38.2363222,101.959535,55.52406111,2.318670417,5.419471147,0.1423215978,0.5546523082,43.21541084,113.091174,39.76799986,21.62706946,89.56357776,74.68888003
7.965841689,32.56667171,21.43781019,59.19434742,88.47081418,78.11407381,114.8312454,256.6805282,122.2719223,29.93924356,35.29544119,21.35579923,26.42128092,0.05558215794,6.866872186,6.666380376,10.16293968,8.093108452,10.81402177,136.9011828,168.9012524,43.09752441,110.2596856,61.17019596,2.828012179,6.235277153,0.1588811152,0.6845739745,48.02355901,121.7170749,44.28392101,24.88159339,96.43828164,81.11743256
6.464912072,29.47118374,18.58976687,56.50461383,85.41353806,74.8547652,111.0708243,249.9432938,118.2859723,26.80356115,31.66254656,18.81314816,23.53838159,0.05440822998,5.413967844,5.345354247,8.557883296,6.754562512,9.248335447,133.35892,165.9316181,39.92374441,106.3761432,57.99284825,2.356399202,5.273096695,0.1501959627,0.6273728319,44.30974027,115.3696157,40.63344338,22.36817396,93.32348692,77.8600046
7.247049024,32.05305155,20.76961051,62.10919267,92.67508114,81.45999635,119.5446493,267.9188661,128.0107869,29.52181952,35.07434041,20.1721778,26.11902883,0.05209362982,6.214159045,6.126419284,9.652457911,7.355261962,10.02673155,142.8845394,176.8315541,43.5078384,115.4688856,63.71248535,2.416551225,5.590251877,0.1424214369,0.5800439677,48.45973665,126.6757287,44.60067622,24.14684655,101.1928146,84.90471432
6.604734818,28.27149488,18.16494935,52.94614129,81.5294821,71.39066289,107.4099948,245.3200768,114.6439424,25.97585095,31.10985045,18.2205068,22.64840064,0.05379810317,5.808461642,5.575361936,8.527768612,7.064255193,9.104880046,129.2091784,162.014244,37.73677969,103.0284864,55.43419122,2.420764898,5.371947481,0.1425836265,0.5733761472,42.86047871,113.2211764,39.30435099,21.49156689,89.66636185,74.63796995
6.975812441,32.47377658,20.81329601,61.67768191,91.70525897,80.72881984,118.2501118,261.772978,125.926463,29.42505218,34.55196331,20.87491966,26.05935451,0.05634344476,6.13806993,5.955410021,9.481933128,7.549835206,10.33195117,141.0614827,172.9306181,44.26440266,112.9603602,62.31618259,2.429225785,5.711424471,0.1489896163,0.6354866958,48.38498831,122.1764566,44.43765948,24.85157326,99.66930883,83.7237002
7.083985583,32.01372802,20.27054914,62.45163007,94.72216378,82.74587236,123.3182781,283.5851765,131.0412668,29.2003044,34.55877437,20.38573349,25.42933622,0.05168928852,6.01764544,5.989372031,9.076228104,7.419691696,9.914571541,148.2296274,184.3614048,43.86763346,118.2432673,63.40811858,2.361249513,5.574743658,0.1443928993,0.5944756826,48.48904996,128.6395957,44.29213542,24.07347916,103.4312153,86.25662575
7.2030252,31.3833247,20.52758221,59.76586772,89.84068585,78.86032758,116.7398578,265.1059457,124.6244361,28.70065623,33.79565712,20.30422289,25.46073111,0.05323691986,6.328534921,6.018869829,9.616998053,7.688517982,10.25737883,140.209481,174.1837108,42.19028544,112.2751383,60.99612387,2.500901186,5.731190288,0.1477937776,0.5999984929,47.05650728,122.934803,43.23310188,24.00932131,98.29783839,82.27793564
7.394831395,31.09442681,20.30711283,55.29884973,83.96081044,74.07409009,109.8804262,249.3012866,117.9616688,28.42703489,33.58173035,20.1503836,25.23042392,0.05081954128,6.523756892,6.152849417,9.739106892,7.965951633,10.41167603,131.5356289,162.7187129,40.64712206,106.0508736,58.24957466,2.632263523,6.033202072,0.1386473077,0.5820993846,45.81494356,116.7514954,42.28293794,23.63286676,92.30062802,77.58959323
