Claude 3 Opus,Claude 3.5 Sonnet (New),Claude 3.5 Sonnet (Old),Claude 3.7 Sonnet,Claude 4 Opus,Claude 4 Sonnet,Claude 4.1 Opus,Claude Opus 4.5,Claude Sonnet 4.5,DeepSeek-R1,DeepSeek-R1-0528,DeepSeek-V3,DeepSeek-V3-0324,GPT-2,GPT-4 0125,GPT-4 0314,GPT-4 1106,GPT-4 Turbo,GPT-4o,GPT-5,GPT-5.1-Codex-Max,Gemini 2.5 Pro Preview,Grok 4,Kimi K2 Thinking,Qwen2-72B,Qwen2.5-72B,davinci-002 (GPT-3),gpt-3.5-turbo-instruct,gpt-oss-120b,human,o1,o1-preview,o3,o4-mini
6.353698769,25.22121677,18.23597556,50.60097375,90.11600531,59.63971287,74.18482917,304.7549513,131.7559061,25.48798392,33.05647574,20.50930148,25.12591954,0.0327107593,6.061528257,7.583341184,10.08223795,5.33197843,8.947974394,93.12970769,107.6298964,33.78253025,72.84848057,42.1924858,2.10607892,6.456988015,0.1195827084,0.8175439525,46.79306747,109.4649689,38.17066462,22.33362046,72.85368383,50.74987351
3.300803412,19.16156765,18.24758432,43.92818822,64.50016197,46.33066748,80.49229898,183.3543667,87.04076917,16.30579492,11.50224645,13.10151432,15.42606824,0.04107342413,5.912880291,3.418955316,4.09332889,4.905037843,5.03005854,110.8446491,134.4081858,31.34659159,86.75044186,25.43059154,1.605285022,2.479515752,0.1679431763,0.568595372,37.66614989,75.04120906,28.48052714,18.1940651,87.55161501,51.50363318
12.61680675,30.93440848,21.76084164,41.46840689,57.47762094,45.96065315,70.42695338,165.6915021,77.5221701,29.22799747,28.43198857,25.12918824,24.4764733,0.07343905578,6.876079096,8.768450394,11.96149612,10.35726667,13.87615942,77.45368972,103.0060179,32.1766479,91.22305348,39.3327337,4.88239056,7.156029605,0.1715903256,0.5013150757,33.71877455,64.39318529,39.70758174,21.64083179,69.48340193,50.10158725
8.623880862,52.53357101,29.94537932,80.34911312,119.0840142,97.49076936,140.3892638,287.2816516,170.488396,38.88525042,61.84364068,20.81803415,31.24822964,,5.535484664,4.607431128,11.174771,8.382312915,10.64203544,192.4671064,249.894635,42.14297398,121.9279061,79.40703641,2.046826946,6.885286704,,0.01864028568,66.34371396,185.1265547,44.35056462,18.68648255,113.3738866,94.52044962
4.258934705,28.18167276,14.96956579,56.61718715,73.0269977,57.23815882,79.35291203,191.628509,93.59848067,36.76328967,46.11736094,19.59501831,29.40237116,0.03399478566,3.592423707,3.430183841,6.444593731,5.232112602,11.23913568,98.02111272,132.9805025,50.43197062,120.0588534,55.25565384,1.719325168,6.09765765,0.1486238881,0.3918299163,42.76538319,80.50692151,46.67708738,29.22012045,95.96932297,73.97963944
3.859635852,22.56395051,11.56357444,44.82310365,86.9922694,71.25659448,99.05807857,192.779907,138.1285381,22.92451743,26.59791222,14.25750338,18.29066812,0.02574807505,2.568600454,2.615316076,4.181708913,3.539521694,4.618430239,114.1391581,128.7869391,38.81755347,73.88015037,60.33957685,1.256860347,3.434918287,0.1391766286,0.4599903098,34.06117269,49.28745848,36.52063501,18.67254811,66.08163841,73.84920028
4.677951263,22.0504932,11.25405394,36.61863449,50.12189896,44.88931646,61.63793046,90.05300213,64.59499691,16.28220689,16.27011909,11.73877916,14.17621958,0.09886822759,4.321948481,4.611509403,3.96040319,3.760116455,7.141298791,87.05172687,181.0007427,20.88840065,70.95872068,42.95697462,1.210781743,4.786450025,0.1562940211,0.4033241575,27.38078244,66.06735734,26.96869965,13.85311197,61.96245103,44.74613847
3.993635599,21.40154207,14.99828118,46.67256856,72.97816097,55.96722902,86.8875283,298.8701451,108.4220168,18.74649995,24.68595649,16.03396189,19.89626286,0.03622451495,4.844249,4.616925147,5.021031616,4.474702253,7.599571367,104.9290231,123.3819373,38.9128156,175.8290857,51.3290564,1.444633208,2.886168379,0.1818738822,0.443561979,44.82929503,163.1924633,42.0964846,22.59533759,69.61244147,61.3584874
6.831814816,75.53161104,25.78708869,92.84173237,147.2906483,104.3390697,177.4092056,316.67453,185.7559641,62.62127022,55.00841989,24.90546494,40.01122888,0.09136557007,4.41596897,3.066707061,11.9952792,6.942567471,10.74725527,190.8478367,200.3447363,61.78926968,185.0398551,93.10080385,0.9586774336,5.025951492,0.1560934451,0.4254654248,74.89740235,122.2917576,66.42716746,27.45462623,138.3493753,113.1085069
10.58704437,34.47280331,24.70516162,59.19604012,75.60614101,70.50912136,94.44014356,144.1428864,119.8887704,23.51491564,41.16227494,24.14228466,24.5080677,0.06771491491,5.86445802,8.049387429,7.998146881,5.949053694,10.38593007,107.6238736,204.4178593,46.69731335,90.3957023,64.447193,2.180314632,4.623797228,0.1330250125,0.4390301704,44.09359014,97.9029157,45.89977139,25.56960481,83.86412465,63.44716158
9.29987687,25.61233142,16.62675471,28.7033663,55.50789185,38.39445568,61.31241389,96.27534119,80.84299592,23.01499431,23.47598605,18.49649794,18.86662437,0.08249709221,6.25880282,7.435259166,9.478200468,9.644819275,10.07963236,89.26494602,116.3800544,25.5019146,130.9812861,39.06315748,4.683131238,8.029081543,0.09278232467,0.6782804821,31.803989,66.42528238,25.13317607,16.82985853,42.31747169,34.55134169
4.805570859,39.1111577,16.95592494,40.40160767,60.30329391,35.38644641,86.41909873,133.8274431,70.02377158,26.94218541,20.72575821,12.68155878,14.85677276,0.02437350386,5.703395022,4.924864103,5.531917831,5.863231083,8.883180223,103.1556598,153.3489459,29.11803694,93.78628097,40.74141244,2.315155304,4.3422847,0.1542196514,0.6565275212,37.29548735,51.64993839,31.04017949,15.38231334,78.52199357,67.31020574
9.288865755,32.16969198,27.06622767,55.97381303,77.77662528,57.85713265,80.89058199,119.4444029,127.5626124,32.68020425,34.64342812,23.53555514,32.10072097,0.07298922336,5.191303178,4.705535813,12.10922356,11.89662845,12.59663462,100.180771,118.3773886,37.33079354,82.11801577,53.17969651,2.489608672,9.292967022,0.08976161472,0.5247100885,32.77213927,93.89376885,41.54173577,29.6062048,78.91406425,59.42065939
2.125796309,9.603362181,5.405167481,19.28689182,35.03727995,24.88290641,52.16009514,110.0322977,41.39294597,7.796693371,7.506255689,6.411530575,8.86068778,0.05117182846,2.907057938,2.049666121,2.492033686,3.022543669,4.43449633,57.68657791,65.50197812,14.84882856,27.98513879,24.14538316,1.092127336,2.538487835,0.1565270084,0.3108059033,18.3950037,31.30345672,17.0801524,9.151412471,39.91192719,22.36844683
5.633054793,29.28520708,19.48866917,46.56252109,67.86589385,63.16974219,80.40324264,130.740277,96.83425911,18.16382685,22.93985265,14.94187263,20.54421,0.04622775957,4.622964468,3.340744339,9.748356099,7.715016083,12.29441689,72.89073803,92.81148779,40.52153729,69.72438451,49.85902689,2.606240417,4.448881257,0.1111199107,0.7882127319,29.33411227,126.9654199,32.81993383,18.87710109,79.5617826,69.78691695
13.61713375,55.12606467,34.83837326,100.5324797,120.0377469,104.6871667,131.5589527,260.7807978,132.5116651,47.607278,61.93641914,29.73288271,41.12160255,0.06949337973,9.880565496,11.29640264,19.25322144,9.207794714,16.2513347,188.0333093,354.4781088,82.15283353,164.7227022,88.96145361,4.538076459,7.838776685,0.1634780968,0.6988562732,55.44995365,216.6465618,66.23112919,44.41963703,157.8746066,145.7036231
10.41625905,40.21010469,22.35105471,72.59116835,98.79619121,108.5522146,118.2562709,193.8546098,155.4008829,32.18238541,39.50680663,25.04326757,29.00400982,0.07499714801,4.7694317,11.08704383,13.83034055,5.423450329,11.52507981,132.5220105,207.4948422,41.18430466,77.21185567,87.51943715,2.219890454,5.8195194,0.2019361761,0.6466659567,55.51964538,133.4409556,52.67125317,30.46049557,96.03301412,72.91508358
11.4445254,37.73604193,29.01796612,75.68198436,100.4325348,83.90255394,112.070587,237.7432032,138.1070865,35.07951691,54.50257191,30.05752054,37.849484,0.114788298,6.176633129,8.238416757,11.62998443,9.037437111,16.37525877,137.8242413,199.5849267,53.62151138,96.51057883,74.35037904,2.64826001,9.875570016,0.1031717216,0.5219575456,67.60876267,143.7331677,61.33505982,29.25407033,124.0213785,111.4968136
10.13997084,62.28106109,26.54181237,78.32494913,109.8018773,71.71819072,141.2897127,321.011435,196.8186793,45.87415187,53.79785051,24.13315214,29.03746911,0.2071930804,8.586071629,8.079565633,8.302558592,9.762555459,16.37810593,195.147852,210.3888571,56.00951159,196.926786,66.00688008,4.414637889,5.738087181,0.1155741308,0.29439803,51.18268784,139.3512988,37.41182152,32.54886676,109.3985199,105.3853995
6.418131949,18.56229193,14.76365774,44.08823202,74.05719427,79.72265342,106.2343786,162.3991135,98.59742452,26.64144908,25.47721592,13.53549854,19.5477088,0.03302812477,6.517938805,4.741483126,8.774293903,6.381081157,7.627411118,158.4386972,251.0740952,24.44131041,95.58866428,46.65098985,4.045429158,6.068148072,0.1795669483,0.9360274781,41.98162634,71.77584495,43.85785165,19.60448893,51.55084062,40.18114781
10.19208503,37.39928231,31.41641787,72.22049121,92.52667041,83.9802398,113.9624561,244.7222294,95.53892456,46.50664396,56.97375368,30.69790089,41.32940243,0.04359066205,7.157728543,8.867123459,17.36738025,11.81137962,16.84242657,112.636361,149.9011167,56.75253224,114.5718038,76.8226811,2.807081065,10.96088593,0.1650193056,0.5687829592,57.88059872,128.0676941,60.977719,32.14675014,91.30205265,75.01500669
6.003600653,26.99669886,24.33442502,40.49232275,86.88498044,58.5927621,98.97851549,481.777687,141.6262201,27.83763365,31.87999916,13.92079267,18.47169216,0.05729978231,7.444754485,4.72560999,9.108721301,6.769292566,8.486934616,138.4830725,121.0422049,30.49332453,168.4905793,41.24925395,1.523214696,2.992962285,0.1413501998,0.4492240161,31.84766435,135.8639586,51.81084766,21.99128385,86.13392256,74.53984407
10.8010545,65.38525449,39.97366598,83.37796781,115.1911898,89.10707198,129.6682206,263.2230321,144.3113619,34.27207881,43.70314577,27.58787926,33.94221077,0.04389239922,6.517578876,8.814112675,16.84932493,10.29565192,11.45307023,184.0409715,305.1201981,46.5908863,141.3972166,92.92206968,2.58174497,5.338265232,0.1238433105,0.8656527504,57.69411102,190.449463,45.65526482,23.46329521,124.6796859,99.49842734
8.994066509,62.4335416,35.20587396,98.21707941,127.5392075,109.0825259,181.2445511,362.5920984,172.025447,50.42505618,64.80435892,31.5486493,39.50685328,0.01160592476,6.195210112,4.358130254,15.72755736,11.38271396,18.36000093,204.568791,377.0842394,66.08502929,187.316552,116.9765142,0.9332670271,9.063792642,0.09138824256,0.3712991664,95.72254487,126.5694473,117.5403693,33.6161836,164.6669845,165.5335937
4.753943784,15.13713017,11.27610828,24.75005545,34.32774617,30.74249997,38.68742592,91.44044763,47.79761589,18.28645358,15.96024203,11.07969599,13.35462381,0.1080998948,5.676964374,3.386906045,3.848088101,5.28382311,5.184394055,47.88470335,41.43570922,17.90164202,31.52006396,16.34439571,2.238297617,3.058622763,0.124409764,0.5093399554,17.65892743,64.89615006,20.64920705,9.494293197,37.06838779,36.88371867
8.128628796,78.9878272,25.70013822,94.67252776,156.1632364,118.4653179,235.6745825,485.2098367,252.6147731,57.98664645,61.68080332,23.78867686,32.67633723,0.06229814195,7.32786305,7.290461046,9.622380725,7.461495001,10.26021195,218.0594251,276.4329704,57.05314329,179.6814114,77.85767835,2.399392417,7.466409263,0.1737788879,0.7699563678,85.97423259,165.7455981,54.8821136,26.37702463,152.6292097,136.9209145
13.13988634,38.48905496,25.55926422,55.88817385,84.7564558,82.31619159,100.0218677,181.6521128,108.69212,27.5380062,30.76051005,21.74140966,26.27734935,0.01558964258,7.638003949,7.477513723,11.44981141,9.331289373,13.66343127,157.2390854,195.8867133,49.86833819,148.4376578,57.03002663,4.733976107,9.478656422,0.2575955788,1.379570794,48.1258747,105.2657866,40.2668875,24.65246631,113.6347474,89.64482269
15.03612002,34.11049121,25.52502946,49.53955853,72.71576902,61.33652734,140.6131495,389.6950244,95.29949288,30.24669039,38.83507915,24.62401749,27.98539444,0.02224704322,13.32436843,9.658062675,16.59355511,13.39693693,21.60468523,141.826426,151.2470852,43.62744193,179.4594496,55.25105428,3.605571499,9.149960979,0.1397573337,0.4465755934,58.75862811,113.7542308,43.38125796,26.74267447,122.5085918,80.85148775
5.073582726,18.14482223,16.08964292,69.46089311,85.07991725,101.5552246,119.4199641,274.5462439,220.3447484,20.66699959,26.64325461,13.93948681,19.97827466,0.04695641214,5.067321647,5.466618568,6.055377569,6.440023566,7.562832897,116.6670361,209.2800391,34.6229835,78.16945175,50.76762062,2.774023111,5.811262801,0.1383199953,0.5398749269,36.14494226,156.0421943,28.59076639,19.02345468,92.6027143,91.60032267
9.611568761,29.7423701,29.76842852,54.40486005,97.13052589,91.72794202,100.4508556,296.967921,124.3898684,30.69603946,37.44705043,30.36363387,29.22815641,0.03718762842,11.87628543,11.88850467,12.91661527,12.25621015,13.25549788,200.8658237,287.3813228,47.53591009,122.9559414,61.59436212,4.255868239,9.978709492,0.1349407799,0.6333818797,53.58364196,98.65434318,52.07844732,28.71202304,131.7460301,81.82308489
2.585126537,17.93687538,17.81165433,37.16532758,68.30946311,64.98040468,90.78578967,263.5004715,93.73588076,17.61387992,30.72878654,13.29638514,19.92806494,,2.938718745,3.463398067,7.454525101,6.948418217,6.721618366,154.4690576,197.2181048,33.03042445,92.22162893,52.552331,0.02430202401,2.667881357,,0.0004888421335,42.18610935,96.36934093,32.53521622,20.40200428,98.87853696,76.70125486
6.880424095,24.0382003,19.41809816,54.23960695,83.70243867,78.77965757,94.70089777,202.4363597,104.4128944,29.32135926,39.0650954,27.14988628,30.54298113,0.07002774185,6.419972519,5.96872711,6.621337054,7.545135648,8.980820221,155.6175815,150.2624791,42.72375172,78.61127659,54.76767251,3.250592465,3.639919898,0.08023398169,0.4507938803,50.11438651,85.90796913,42.08614116,27.91201682,106.1503921,89.72107732
5.458478706,23.41501514,12.21486693,39.38902282,74.39831882,59.75814517,77.35191706,256.5223255,111.0044759,18.43561876,22.47581797,11.82090842,14.86877536,0.04357646068,3.770578156,3.474000605,5.179733007,6.337740179,5.912656684,127.5001188,96.84418864,31.02664407,87.14595004,37.08263669,1.542448137,5.410229256,0.1344853253,0.3119968804,35.17378954,150.0837219,31.01072317,13.83607854,97.44745191,86.99746723
6.615423036,30.26744966,19.34454111,41.81034247,64.06577496,69.17912947,88.24254387,240.0491173,90.21717051,26.93822742,25.45318443,17.75606647,20.84936005,0.07241496686,6.703838774,4.622513676,7.961634581,7.471052092,8.854405177,156.4998646,155.2091101,28.68036641,55.453247,40.84971043,2.31198435,4.780671932,0.1249503111,0.5394490882,31.54219971,119.5410915,27.14554817,19.27289536,74.36932535,52.10446357
8.19843744,35.94251385,40.57013103,81.17952262,112.9596103,110.3370928,176.2455743,618.1305582,152.9752994,46.40934854,44.61993024,38.57234151,36.56220952,0.034329635,15.13447425,9.697583775,16.79738685,18.97740603,15.74583075,219.806488,164.5431721,59.9016637,173.9104182,71.85247324,3.031037406,7.855793062,0.168662262,0.5866510368,98.4544321,144.64933,42.96410851,43.43760181,140.984158,141.5118427
14.18538682,33.55456852,26.2165652,74.70769084,138.910727,162.0764831,185.6008521,264.0348622,157.5096928,29.9517996,59.51613544,31.88167316,37.17651117,0.0462247104,9.534841413,10.31141628,15.79224263,12.69176374,17.37760828,168.9057099,184.5019619,58.08690151,96.43311781,76.09588389,6.225024266,8.991693236,0.1438342411,0.7821721556,64.57177426,175.9621357,55.39645797,30.39748171,127.9795401,93.71263178
6.944010254,19.96171404,13.59477066,32.02814365,51.14504942,54.72593906,54.70637633,155.4020391,77.64359312,20.0377806,20.48138485,11.48365111,14.58636957,0.03151755516,4.238014514,5.159456266,9.979031279,7.431547461,9.935366772,75.55284487,116.7647851,21.503893,43.01155063,36.24868544,2.370692568,5.437841957,0.1222236362,0.8195859475,24.76035325,41.01435234,24.30039429,15.28203426,47.83271761,36.60732306
3.805390116,19.17141392,10.57675076,50.19806814,83.15323881,66.0821433,92.40853985,156.0855969,100.264822,19.35981241,19.21545201,14.31092619,18.23397753,0.08129413057,2.7850895,3.31339137,3.897117523,4.819096002,4.549793525,85.8402262,110.5639374,40.57247044,56.40461528,49.4174941,1.403464533,4.6072349,0.1376404164,0.3380190841,33.85413788,66.73302696,32.85149779,19.15980086,73.94762116,78.53548557
14.58751574,34.76470875,32.25813906,65.32756459,95.61020729,89.03040512,120.6427509,169.87884,124.0950967,46.23125607,47.70763405,32.28107548,35.13616117,0.02361664286,9.112231057,8.53297109,17.26826378,15.04354159,16.304615,127.2776988,237.2036589,49.53356508,102.9752604,78.86011331,12.99360556,14.96870223,0.1119254195,0.7092459048,54.41338648,111.1185117,82.56121535,36.64061363,135.3855809,113.4936206
12.30335406,42.08770165,31.86635228,76.61871436,107.3891497,90.8532409,130.4558786,259.5204561,154.3559475,47.0242922,58.72108301,41.92905712,48.15559711,0.02654885554,6.387706878,8.227157985,14.50008408,15.8836334,18.98089325,162.1609529,162.6485436,70.83298082,198.8912112,90.3753375,4.245708748,13.64353259,0.162069422,0.6867878496,73.69823177,116.4463719,69.14443444,29.26440269,122.2422213,110.50633
1.707050427,14.8953676,7.474890562,30.72830035,52.52280633,48.72933881,76.21488101,408.8815678,105.910632,16.83484491,17.84923039,7.004682532,12.23766794,0.09599863745,2.546622496,1.948264531,2.163740575,3.809490056,3.424373811,119.8957157,150.4648605,27.49495859,67.33790888,39.60642351,0.7215749626,2.128208207,0.07525409565,0.2371156821,21.67193891,65.42839464,23.55827195,15.51025693,69.89337872,48.93731872
2.600351202,15.23619184,9.372469092,39.25450314,71.43447963,52.95903416,112.1971357,248.3065534,70.47284898,14.48638212,21.38524418,8.782520716,11.29871093,0.01275137068,2.040686897,1.89454016,5.017505349,3.955330824,4.490443841,101.303839,104.344722,27.19351357,90.77945368,51.78461429,1.335425419,3.579593156,0.172863867,0.5615290434,26.82431023,56.29989205,41.11415537,12.39562194,56.86514783,38.94477986
7.715925996,40.38809572,23.21294291,42.5935667,88.96682808,69.24491367,108.5745109,410.0085237,115.5881687,35.69685561,36.36905823,18.40685035,26.9765601,0.07857583311,7.411158534,8.552355171,9.258128565,7.056034614,10.97048818,213.0560966,183.092732,37.15518361,149.6036149,65.96757462,2.200373371,5.466665292,0.1343622075,0.6151815229,70.77205952,170.0283001,36.56085063,29.48429036,129.1439012,98.43771384
7.314525532,26.23708362,24.31894611,46.83263755,85.76933791,77.75353005,120.0507471,296.4439116,132.7870031,26.07561362,42.50187455,24.706347,24.59408385,0.05082631613,5.952104144,6.779478843,13.30673985,7.795237351,9.656558158,136.236376,158.3464166,42.57476466,99.06614392,53.05295146,2.852409001,5.257577287,0.1859799224,0.7392776939,54.33098479,152.2678722,51.31796967,28.6300629,132.8150204,78.55114197
6.599737321,20.53782808,15.57978457,32.34009881,68.19361009,45.11091771,138.320605,580.7459618,126.6724053,31.99684027,33.2005842,16.00976873,22.50234409,0.03394361595,7.265012308,6.07182225,8.473550798,9.687944109,8.416752726,117.123402,320.8338428,24.26802123,178.8757537,46.92423888,4.347400567,8.563098462,0.1264230425,0.9039514006,32.72539225,77.54014642,41.28424301,19.24327721,87.7361137,59.87262007
7.868134803,23.23606483,20.68586623,58.97794749,95.69353916,67.7124222,109.9562422,509.217067,101.4952634,29.33538512,29.42529236,21.44978391,25.37889294,0.05598682925,7.991152672,11.50096013,11.3868817,8.920077786,11.11239467,150.0723244,153.5949788,31.17367879,138.3345435,69.63455976,4.244916317,7.231935754,0.1489101409,1.391368244,43.77065595,87.81706311,38.29787075,31.34001787,88.65644177,65.95925812
6.194121391,23.69631806,16.66109004,35.03433666,45.89694235,38.97362503,55.20685757,218.0227239,75.22956778,21.41587696,21.60029491,13.24360455,17.98888124,0.03626063509,5.316396981,5.308389937,7.823801491,6.43434021,9.358027877,76.37624565,123.4939189,23.52604927,53.11534721,30.38238502,2.633422492,3.379700272,0.1455839313,1.015517774,26.92287245,82.79928995,21.42375603,15.13892905,55.74220042,49.57448676
6.898543944,23.34817549,16.16093256,49.6217408,64.37612668,57.77111607,81.0263064,100.7004432,68.50879196,20.29704332,28.97533062,16.22869877,22.89924528,0.05668519413,5.559608371,7.396421098,8.514930605,5.114964555,7.1969383,82.13766524,105.4088631,29.54070512,72.31945982,55.91283673,1.67353502,4.755697312,0.147108742,0.3418068958,44.55563939,70.07886,41.47638573,18.36968296,63.42694985,56.27963145
4.971493303,62.34522263,22.59854578,90.50577439,110.8387373,85.77809044,189.6670433,297.1332154,157.3691793,38.29238968,43.49024409,12.88980824,29.48773909,0.02043543432,2.887562719,2.955299405,5.615627,5.421573313,8.379954988,190.250382,303.859139,39.42137493,144.5718495,90.70814401,1.03748986,5.034665082,0.2116274431,0.4566446793,68.91368373,178.5100948,54.55758766,18.45234285,145.5940472,126.0647412
7.594145499,33.34390642,21.23678505,68.11278071,78.89235436,84.71461768,125.9862681,232.4519711,110.5289422,33.80227241,45.09521105,23.77583964,31.82291356,0.07711615129,6.149139211,5.168572241,13.55906973,6.835912644,10.29789322,101.4913886,151.4621165,38.13273503,95.31001284,59.08772448,1.965243067,5.800906318,0.1296422166,0.5155157805,47.98186885,122.8881648,47.14934222,29.64067358,100.6569178,73.81978975
5.96098797,24.42525617,21.0001764,56.25066897,80.91521521,74.79447378,141.9648428,224.154647,98.22123004,27.79150624,36.91090533,22.93931803,25.58639606,0.07603319723,5.308912461,4.909466838,4.99745356,7.415915327,6.76029386,183.4988718,197.512062,34.19772028,102.3516931,57.35130847,1.975315639,6.300893245,0.1289833442,0.2535966916,39.72916282,149.0568829,42.11263107,18.63249167,88.04379101,62.4737362
5.211461674,22.44806331,18.88133375,52.72800126,74.22056255,73.6080524,93.82203656,269.9092968,129.411289,20.01568596,34.4372618,14.96691572,25.04308214,0.005056761615,5.783532959,4.861756952,7.183461587,7.012993974,8.484233207,154.127539,285.3812163,39.97027254,103.8533817,51.74436516,1.815807274,4.910405537,0.1304505019,0.6429687506,31.43440647,158.2034249,27.94544353,25.9550581,93.06916662,64.03310931
4.754410178,33.48705701,14.32779351,45.92164633,73.52559877,68.22088864,71.52520743,231.3000066,101.7392898,25.17460386,28.81821558,16.72387129,22.15200435,0.04117633491,3.688015691,5.06752064,10.3047593,5.164898488,6.246420885,111.0698005,122.2733587,27.53782901,76.33759954,57.13578686,2.116429385,4.644304799,0.1101951759,0.748417987,39.11540693,94.89399177,48.68797166,16.22472463,85.03049168,76.82633557
5.137558632,31.33504539,20.00339896,49.74904491,120.0221962,92.99451647,177.9288314,448.7717859,176.0806881,35.72453822,50.96270108,21.70457531,30.41958027,0.04496898721,5.53447835,2.862215212,6.844462599,8.083572068,9.747683638,174.7367986,234.8518007,47.59775899,85.12270371,76.31844782,1.544510674,3.883659695,0.1478925426,0.4053908348,47.75652103,70.23651474,56.81569134,23.50877041,80.9162182,70.28328642
