Claude 3 Opus (Inspect),Claude 3.5 Sonnet (New) (Inspect),Claude 3.5 Sonnet (Old) (Inspect),Claude 3.7 Sonnet (Inspect),Claude 4 Opus (Inspect),Claude 4.1 Opus (Inspect),Claude Opus 4.5 (Inspect),Claude Opus 4.6 (Inspect),GPT-4 0314,GPT-4 1106 (Inspect),GPT-4 Turbo (Inspect),GPT-4o (Inspect),GPT-5 (Inspect),GPT-5.1-Codex-Max (Inspect),GPT-5.2,GPT-5.3-Codex,Gemini 3 Pro,human,o1 (Inspect),o1-preview,o3 (Inspect)
4.043088034,20.90698158,11.5430203,61.10756715,101.3236542,101.3956658,295.2002996,719.9301894,4.129969977,4.17146771,3.788638623,7.125352188,203.8619659,224.4626137,355.4373948,352.1796666,225.4098404,108.5823358,39.61192983,20.77490765,120.6700436
3.978689629,21.05651966,11.61447479,61.47672715,102.5849397,102.8022891,300.630579,732.8107461,3.958792249,4.03742192,3.758716838,7.069582876,207.2889912,227.4276208,360.1928484,358.3525592,229.4942329,108.3913355,39.38603791,20.52279274,122.6814451
3.764096385,20.5232076,11.36598141,61.99655625,103.6127375,103.8522362,301.8711468,741.086635,3.802655979,3.848288551,3.45223707,6.784120786,208.6020457,231.4555938,360.7029655,362.4305974,231.1944144,111.8311306,39.25082431,20.0962105,124.0283656
4.055407799,21.07558457,11.78802502,62.35239328,103.577823,103.7814537,299.7560192,738.6757117,4.048563023,4.097589812,3.802664419,7.06194763,209.1736245,228.2000882,359.6900787,359.6699855,230.2765421,110.819882,39.84609118,20.70374288,123.6865573
3.801510842,20.62891177,11.45078956,61.11199837,102.0581964,102.1879639,300.218143,736.0175338,3.824901218,3.918404121,3.54897722,6.871106411,207.4922311,230.0240539,361.069707,360.3048774,229.6796397,109.7201717,39.05096786,20.23689032,122.1123341
3.605856512,20.56733448,11.19842521,61.86032187,103.9275581,104.0839117,305.7412397,760.0257176,3.60833622,3.655123634,3.346241406,6.563187337,211.6353972,231.207278,366.9744309,365.6802785,233.3396884,110.7122522,39.09738077,19.90387884,124.3576633
4.268372247,21.69219844,12.24981766,63.30860173,104.806907,104.8331583,304.1189509,744.7779099,4.31400818,4.432707374,4.043419067,7.544306482,211.1644337,232.2150821,365.1799126,365.1355043,232.2581711,113.0432645,41.38626286,22.05475193,124.6232478
3.710661887,20.80022393,11.23853637,61.95323216,103.5043428,103.7080907,305.2277495,757.5561978,3.590050991,3.749763766,3.378244435,6.575319139,209.2571206,229.1415971,365.0069271,362.099047,231.0852539,110.4731011,39.10826325,19.92951998,123.6676775
3.842894863,21.19534438,11.56464115,63.95845018,106.4593317,106.6868439,310.7230457,754.328317,3.859600758,4.004242476,3.512714539,6.931595275,213.8140312,237.0189263,370.2216962,370.3806137,236.3964861,116.6708273,40.70017687,20.90911893,127.1392554
3.624971112,20.3913073,11.00363003,62.36390354,104.900724,105.3663721,312.6414539,771.7631117,3.577215987,3.592332612,3.320932482,6.556703098,213.6879007,234.6215774,372.9049374,364.5707593,235.9489051,113.1429101,39.28156265,19.91417309,125.9890531
3.982678359,20.91648654,11.55747698,61.70008947,102.4183721,102.5360814,297.7541806,720.0483321,4.094553534,4.177835837,3.905058888,7.280247418,206.2163826,227.0641533,357.0761803,354.419872,227.3034152,109.1614348,39.98420136,21.04898345,122.0586933
4.012463439,21.69119388,11.97697022,63.98275432,106.4760327,106.6973931,308.999959,766.0137128,3.967410662,3.982696159,3.722795457,7.210512128,214.2445772,233.8267298,370.2143761,371.6664496,235.8459772,114.7835804,41.1390042,21.34535606,127.1072054
4.065928837,20.82424834,11.48059061,61.74261673,102.0561805,102.1022061,293.3023465,727.2766437,4.15862804,4.069744793,3.802221502,7.127312442,205.7996927,226.2077475,351.2359799,351.3036407,226.5509948,110.1812325,39.94639193,21.17096559,121.4301763
3.876977563,20.49592765,11.30626276,61.20118483,101.9825431,102.2479067,299.4122568,754.5916168,3.824192242,3.932823672,3.557242043,6.918400312,207.3263234,229.2289711,358.8740905,353.1547838,227.6692421,109.831142,39.37775484,20.48608803,121.9816061
3.786422184,20.39364955,11.22500107,61.23691676,102.2265546,102.3867512,297.7630398,738.1351408,3.685064353,3.808717466,3.490086953,6.720277074,206.643569,228.9390886,358.0559646,364.5073769,229.8785992,109.8323671,39.17060022,20.29985745,122.1943655
3.59787093,19.68818264,10.79669411,59.30681954,99.33627729,99.54191584,293.1649956,717.2273154,3.515367725,3.576328963,3.328543077,6.445658921,203.3215523,226.2112991,355.1965996,350.9546017,224.3771033,106.4550312,37.67188921,19.40332466,119.0867249
3.902785943,20.64822275,11.49102957,61.860098,102.4465423,102.5879543,294.0261841,733.0613508,3.996517897,4.044711584,3.606541697,6.898742637,206.6112911,227.0155576,352.300714,360.1025566,228.1692575,110.9544721,39.70699304,20.76137378,122.1323485
3.592920643,19.64374329,10.69983091,60.81876994,102.5948407,102.8263031,303.4555925,735.1117175,3.548148634,3.631600581,3.274849979,6.265118897,208.278346,231.0646531,366.0554877,367.1974663,231.6951346,110.083667,38.08229693,19.11746374,122.9612539
4.051476697,21.41623453,11.64760795,63.41533138,105.3963747,105.5573478,305.1171561,766.990392,4.236471647,4.239500632,3.802707345,7.213166221,212.6804053,231.214722,365.8343216,366.7839298,233.7351021,113.9412452,40.94946476,21.39733308,125.7363949
4.067984534,22.03440844,12.1130581,66.13573713,110.0584445,110.3261122,317.9095924,787.5869798,4.175790066,4.221851216,3.815631536,7.292288489,221.9571618,241.3730479,378.8657475,375.0985403,242.5760934,121.7455734,42.55994564,22.23858946,131.3349608
3.592291326,19.63339147,10.85248538,60.74092538,102.3183995,102.4882532,301.7232904,730.9356069,3.718919001,3.694674841,3.383458166,6.593991473,208.2305773,231.1800773,364.1068411,367.5706746,231.7264784,110.9171271,38.37391801,19.64131234,122.6330132
3.83564122,21.14949003,11.61730287,63.86858037,107.2493302,107.4036529,315.433013,774.0436861,3.861439394,3.944800632,3.500746827,6.769329768,217.8177299,237.9603013,378.6654852,376.7332385,239.4078234,116.3622045,40.37230189,20.70608106,128.2545588
3.64510404,19.24370936,10.57755833,58.09859191,97.85337561,98.06910551,291.1652356,731.9889212,3.610318242,3.683930692,3.342202561,6.309397727,202.4014587,223.7492349,353.9183957,343.6140798,222.8546789,104.0357844,36.76490276,18.9028475,117.540142
3.723058145,20.73559544,11.40643828,62.23814975,104.0876411,104.2255507,303.4703288,750.3139745,3.658621307,3.810013232,3.432886989,6.761013181,210.9836519,231.1371568,362.1020847,363.3672801,232.9391898,112.4515068,39.48736932,20.1898797,124.4385712
3.62071614,19.23887747,10.64224479,58.54941128,98.53168133,98.69719986,292.8594316,723.1225688,3.509302198,3.606272169,3.386045745,6.493999318,201.9617156,223.477944,353.3425774,355.3761199,224.6956079,103.7957036,36.89565908,18.66883916,118.2195894
3.962589179,20.63832076,11.34577849,62.00229425,103.6787841,103.8296399,303.7981658,753.9340595,3.963308779,4.03126844,3.615081781,6.83719806,209.641591,232.0025111,364.5689013,369.7937577,233.0546478,112.9123096,39.58949549,20.34508276,123.9058978
3.771554197,19.7247276,10.95397468,58.70318935,98.19201897,98.18375204,289.5716803,727.7824646,3.794936307,3.855740424,3.498826937,6.578625561,200.4450737,220.5974445,349.1365649,351.3804825,222.6550492,103.447776,37.52502542,19.57339367,117.1778995
3.807154853,20.98164102,11.5895531,63.24186,104.9257565,105.1363853,300.8916815,732.533932,3.76572078,3.921746514,3.454802223,6.888097926,210.0942022,230.928284,360.5118173,360.8541304,231.2874732,114.2367887,40.5615344,20.95346,125.0640915
3.574606306,20.24551031,11.05952981,61.80664245,103.6283707,103.9725935,305.1142171,746.8363358,3.556669069,3.60749326,3.324399068,6.562060257,209.8143018,230.6448331,364.5157107,355.3671,230.6472149,111.0284648,38.94405588,20.03011826,124.0486935
4.209684461,21.61096225,11.73838894,63.57106843,105.3992761,105.4546253,304.8015894,739.8597552,4.375306377,4.290908495,3.930143984,7.374507444,211.4572652,234.3684415,364.6135193,365.9254928,233.4089144,115.4585231,41.53843043,22.05642416,125.4862256
3.959268423,20.84623158,11.49519998,61.65281281,102.2833703,102.3939226,295.0650354,740.482893,3.997228949,4.095142346,3.736311473,6.93544258,206.1409313,226.6105293,352.9509991,361.4701619,228.4220631,110.1024782,40.03346974,20.88285566,121.8415914
3.647063757,20.09336695,11.04126185,60.59765897,101.5123568,101.5774365,298.0015433,740.0039574,3.647462164,3.743767973,3.368487616,6.495047049,205.7856588,227.7760547,359.1930602,365.0291655,228.7461961,109.2684697,38.54021932,19.78734313,121.328618
3.879029874,21.58587248,11.82707944,65.05523478,109.0924749,109.6601342,317.9333403,804.794097,3.826170521,3.917548589,3.50922271,6.845295828,222.0051132,242.4377181,380.2261986,372.8400275,242.9894075,119.4517693,41.28996352,21.16294591,130.9117453
3.587089473,20.0316232,10.982215,61.31669221,103.5057003,103.9997463,307.2694808,755.4697677,3.421977252,3.56542585,3.261578964,6.394373757,211.2991281,231.4279921,369.0677345,359.1320544,232.856891,110.7114197,38.31907779,19.29287379,124.4182276
3.82436774,19.48478332,10.95082194,58.33130942,97.75821767,97.76725074,288.7190074,715.0753206,3.804127667,3.919593333,3.591317624,6.723005236,199.9373129,222.1462646,347.3870301,349.7320323,222.5079242,104.0784835,37.29806264,19.59437176,116.8342557
3.699539768,20.42389719,11.35958338,61.48426772,102.6708186,102.8012381,301.6399774,769.0707518,3.705396006,3.790504375,3.415344224,6.561396778,208.905243,227.0472657,361.1481764,367.7834986,231.2291358,110.5894529,38.90173114,19.79912438,122.6903431
3.654209796,19.58233823,10.72493095,60.01462242,101.4755306,101.734535,302.4254864,740.7471648,3.739364797,3.81417899,3.463322186,6.58880374,207.2156214,231.8638292,363.8487525,361.9404208,230.8655559,110.2641723,38.07755479,19.45641468,121.8708463
3.832268643,20.68554535,11.35968451,61.73573804,102.9708458,103.1452505,301.2936285,749.9526326,3.793925897,3.905911263,3.589469952,6.768217748,209.2516705,230.7409321,362.4616734,360.8087449,230.851088,110.864021,39.37792134,20.44987191,123.0249892
3.907375301,20.86182491,11.3585834,62.18225807,103.3442949,103.4575038,299.8294851,729.9445073,3.975709374,4.073451493,3.621872072,6.854128307,207.1482935,228.2898925,357.6121235,356.415751,228.998198,111.6294411,40.12850053,20.78916747,123.1053852
3.907430116,21.04558909,11.66670376,62.51144774,103.3898521,103.5398717,299.4150025,740.1654907,4.017002423,4.107019342,3.655518352,6.967547955,207.1128902,227.4773409,357.9837364,356.9511253,228.5596355,112.1026131,40.13302636,20.90031017,123.0639264
4.018456426,20.98503786,11.64331602,61.59709391,102.3820499,102.4912791,298.3910497,722.9036478,4.000917395,4.076408959,3.768792462,7.15052398,205.8626928,227.5289565,357.319726,355.7784792,227.7857534,109.0505836,39.69503111,20.83319198,122.1169598
3.79548277,20.30736892,11.08245045,61.19356137,102.5253855,102.6891551,302.7097718,749.7212592,3.710862915,3.846339525,3.434558336,6.65636778,207.9753144,227.0761374,364.3351002,365.8083423,230.6027608,108.9370105,38.88615388,19.78020857,122.5863369
3.754257994,19.72998399,11.03578247,59.36210919,99.38729912,99.60469612,292.8389983,725.4825553,3.657239502,3.812135973,3.479009931,6.542432954,201.7899146,222.9599143,352.1675733,355.2762045,224.946527,105.1354114,37.51009018,19.24902248,119.012217
4.029636757,20.75536888,11.49691266,60.98686056,101.7565304,101.9121948,300.1689223,743.6563912,4.014501136,4.144132711,3.78753998,7.12665168,207.2982911,228.6188105,359.8941802,352.6782308,228.1965224,108.1772505,39.39498011,20.59784519,121.6364555
4.204284653,21.93744495,11.86463914,64.13664225,105.4227362,105.5655864,300.8879709,735.2702184,4.092696482,4.205698022,3.879635597,7.435677775,210.5698091,229.5559939,361.1696109,352.9361239,229.3605426,113.9025734,42.36866481,22.58523157,125.0862843
4.123509829,20.90171716,11.73533711,61.25812993,101.3070544,101.2975007,293.6948694,731.6757195,4.117139379,4.23893057,3.835212964,7.159175461,205.2482829,225.0387538,351.530024,357.2863337,226.8504794,108.5601588,39.55247784,20.93980887,120.5061472
3.866974958,20.02219592,10.98285756,59.91443547,100.3589179,100.4935512,295.4487065,720.0818452,3.825961786,3.847970128,3.519331576,6.697905307,203.5183896,225.6803271,356.237756,358.6310661,226.4035103,105.6174616,38.26699055,19.81862731,120.0707363
3.59435859,19.42752644,10.76755261,57.92957123,97.23071396,97.24192754,289.0243449,724.1767774,3.567217499,3.671755293,3.374097266,6.480215888,199.4599755,220.6241193,348.4794868,350.7209543,222.1335168,102.4356807,36.61072789,18.78131519,116.3359195
3.666015191,19.79855983,10.94186206,59.69352238,99.68418015,99.83749903,291.9436346,719.130066,3.645732324,3.651512908,3.434780177,6.574772338,202.5006774,222.4382341,353.0207025,347.3191311,223.6424659,105.8177705,37.87004142,19.54710858,119.0754774
3.626870588,19.33248805,10.49382669,58.15292845,97.96656976,98.11203837,292.0952405,716.6564022,3.655647347,3.694041822,3.403698632,6.430573568,200.7792365,222.0737639,352.2458048,346.4082209,222.7274446,103.2510581,36.8549195,18.7885582,117.422011
3.997929145,20.81718051,11.42968587,60.81101139,101.1497526,101.1843668,296.5105262,729.5527653,3.961219752,4.014613408,3.819267389,7.088505531,203.4170648,225.0969499,354.2676991,358.7642423,226.7042621,107.1835886,39.42693798,20.69334414,120.4860227
3.669711114,19.43406312,10.80915431,58.48592447,97.60822909,97.81674823,286.9341227,714.801218,3.643408552,3.730192123,3.318961127,6.480134639,199.1631676,220.4552469,346.8022261,343.0943373,220.3650801,103.6743203,37.11894003,19.17810494,116.871977
3.78162001,19.57779112,10.86466486,58.53001282,98.04223526,98.08954267,289.5193031,721.461644,3.777163506,3.871709337,3.520897547,6.691193583,200.7675567,222.9265513,350.1705697,346.4782159,222.3604857,104.2749714,37.63951557,19.86939528,117.2358843
3.887415204,21.12742003,11.55599149,62.5139813,104.5963779,104.7744123,304.1255282,747.2843963,3.823044976,3.971400199,3.614412705,6.826571011,211.3215651,231.9888898,364.7543963,372.0374563,234.4191332,112.0893536,39.61531719,20.14758757,125.1269448
3.704649784,19.87403405,10.79301521,60.27235248,100.955739,101.0829882,296.2128669,720.3605433,3.76022208,3.826803957,3.449897191,6.530021118,204.7794239,225.8108766,356.2370011,351.3225238,225.940555,107.7383857,38.45387497,19.87192517,120.5964689
4.005248235,20.85019712,11.48687641,62.25601769,103.6123567,103.8857475,303.3800016,776.9957823,4.04339373,4.043123158,3.724962737,7.110641665,211.4430581,231.4892983,364.6266148,360.7930375,231.2856225,111.3952278,40.22671093,20.93287337,124.0008457
3.867414497,19.84794929,11.08217158,59.33323831,99.34592714,99.3042082,290.876823,724.9376508,3.982730451,4.075979495,3.600848609,6.820397605,203.5200264,225.6979236,352.2601822,355.8128095,225.169294,107.2078455,38.18358258,20.1516472,118.5806603
3.649570857,19.37694642,10.62447804,58.01490814,97.16094717,97.24050205,287.6585958,710.4098261,3.521003832,3.610874241,3.365154612,6.366191979,198.3045685,217.8176311,347.5236888,346.7346452,220.2207043,101.2531432,36.93781378,18.8267794,116.0940589
3.991829367,21.0849432,11.54997867,61.59615064,101.98348,102.0611235,296.7987104,724.2033739,3.951187913,4.156491074,3.788059671,7.069349314,205.40026,227.3592857,356.5198655,354.4106582,227.3314742,109.8539218,39.80430336,20.73196386,121.4944316
3.676728286,19.68236724,10.72314908,59.29334099,100.007131,100.1545726,299.8441172,732.7947251,3.668556479,3.728710769,3.541761946,6.643004728,203.5207108,226.9319403,359.6935137,361.817449,227.9572223,106.1097819,37.66258856,19.32244196,119.9720757
3.961599046,20.38721132,11.19156266,60.90866748,101.800568,101.9550577,296.5124934,727.0093434,3.94236746,4.064052134,3.670580746,7.009101963,206.1847025,228.3686499,355.9431505,349.5712862,226.8678707,109.0783728,39.65167016,20.86489281,121.623988
4.140708106,21.3080475,11.78772904,63.39884854,104.7149988,104.8171575,302.1866435,740.0899204,4.231577549,4.316677052,3.873894926,7.340910116,209.4610256,232.7612369,359.9570642,359.8243759,231.4039962,115.2790096,41.14472504,21.76707139,124.4912864
4.046579243,21.49431084,11.82442047,63.64193831,105.6299793,105.760874,307.7987859,781.255294,4.130502205,4.094601322,3.719369152,7.058512548,215.2295102,233.1280298,368.7214209,369.162582,235.5321095,114.389705,40.67710193,21.17637706,125.9522893
3.990376339,21.14429607,11.57148997,63.41113618,105.5046065,105.7887365,307.7358695,760.1431325,4.063605017,4.165210654,3.748366065,7.071020011,212.5772415,234.1480987,366.0476515,360.2636375,233.8244995,115.0493641,40.62568386,21.0769745,126.0077595
3.848099117,21.08590908,11.47721711,62.75565413,104.4111491,104.5361783,304.716221,764.5696251,3.909825481,4.021248393,3.537885488,6.816102604,210.7929742,229.1873808,364.2330896,363.2887182,232.1029787,112.8300952,40.27900524,20.69605743,124.4619776
3.892091724,20.1575159,11.24113022,59.58135595,99.64082276,99.6901799,295.376653,724.915305,3.920622533,4.022654528,3.733161295,6.847180133,203.1551946,224.0546074,356.3513871,358.0498622,225.6259801,105.9615858,38.16221002,19.62260213,119.0415078
3.759811533,20.4304825,11.15286129,61.38267989,103.1215953,103.2640669,304.4235984,769.0782296,3.8029282,3.829765001,3.566883541,6.690242503,211.7654636,230.5780144,366.8758935,365.8242799,232.7082524,110.0230208,38.94649971,20.00218657,123.474684
3.858170991,20.96347212,11.43782363,62.20584996,103.8470705,104.0206867,303.043896,743.259107,3.92445311,3.997115214,3.636926424,6.947134128,210.3130628,230.1931817,364.1677917,362.1433972,231.822216,111.7205387,39.69687493,20.52292582,124.0865214
4.02946896,21.05596878,11.52361006,62.71507518,103.6874545,103.8665998,297.9609483,725.1077453,4.010308923,4.045165088,3.731505923,7.041664555,207.2325179,228.3864405,355.2843029,354.6981977,228.1998012,111.8922187,40.68403065,21.42494459,123.3870665
3.675414129,19.87398282,10.87365328,60.27771856,101.1089636,101.2679294,299.3645091,725.1411115,3.724595384,3.724633137,3.418248792,6.65836748,204.6103199,226.7548889,358.9655201,355.1641203,227.2932181,107.1917937,38.42429169,19.94428525,120.9697242
